,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
2315,derivative term,hidden layer,0,moocML,mooc,120,347
2316,derivative term,hidden unit,0,moocML,mooc,120,314
2317,derivative term,recall,0,moocML,mooc,120,88
2318,derivative term,hypothesis,0,moocML,mooc,120,42
2319,derivative term,input layer,0,moocML,mooc,120,350
2320,derivative term,input units,0,moocML,mooc,120,213
2321,derivative term,iterative algorithm,0,moocML,mooc,120,406
2322,derivative term,learning method,0,moocML,mooc,120,75
2323,derivative term,learning problem,0,moocML,mooc,120,357
2324,derivative term,learning rate,0,moocML,mooc,120,401
2325,derivative term,linear algebra,0,moocML,mooc,120,199
2326,derivative term,linear regression,1,moocML,mooc,120,80
2327,derivative term,local minimum,0,moocML,mooc,120,170
2328,derivative term,local optima,0,moocML,mooc,120,214
2329,derivative term,logistic regression,1,moocML,mooc,120,35
2330,derivative term,loss function,0,moocML,mooc,120,409
2331,derivative term,machine learning,0,moocML,mooc,120,296
2332,derivative term,machine learning algorithm,0,moocML,mooc,120,238
2333,derivative term,machine learning application,0,moocML,mooc,120,241
2334,derivative term,maximum likelihood,0,moocML,mooc,120,100
2335,derivative term,maximum likelihood estimate,0,moocML,mooc,120,16
2336,derivative term,multi-class classification,0,moocML,mooc,120,53
2337,derivative term,neural network,0,moocML,mooc,120,18
2338,derivative term,neural network learning,1,moocML,mooc,120,173
2339,derivative term,normal equation,1,moocML,mooc,120,33
2340,derivative term,matrix,0,moocML,mooc,120,28
2341,derivative term,online learning,0,moocML,mooc,120,271
2342,derivative term,optimal solution,0,moocML,mooc,120,130
2343,derivative term,optimization algorithms,1,moocML,mooc,120,363
2344,derivative term,optimization objective,0,moocML,mooc,120,142
2345,derivative term,output label,0,moocML,mooc,120,237
2346,derivative term,output layer,0,moocML,mooc,120,396
2347,derivative term,output unit,0,moocML,mooc,120,96
2348,derivative term,parameter vector,0,moocML,mooc,120,81
2349,derivative term,partial derivative,1,moocML,mooc,120,198
2350,derivative term,regression model,0,moocML,mooc,120,312
2351,derivative term,regularization,0,moocML,mooc,120,4
2352,derivative term,squared error,0,moocML,mooc,120,218
2353,derivative term,stochastic gradient algorithm,1,moocML,mooc,120,84
2354,derivative term,training data,0,moocML,mooc,120,118
2355,derivative term,training data set,0,moocML,mooc,120,147
2356,design matrix,feature scaling,0,moocML,mooc,362,67
2357,feature vector,design matrix,1,moocML,mooc,132,362
2358,design matrix,global minimum,0,moocML,mooc,362,171
2359,design matrix,gradient descent,0,moocML,mooc,362,298
2360,design matrix,hypothesis,0,moocML,mooc,362,42
2361,design matrix,iterative algorithm,0,moocML,mooc,362,406
2362,learning method,design matrix,1,moocML,mooc,75,362
2363,design matrix,learning rate,0,moocML,mooc,362,401
2364,design matrix,linear algebra,0,moocML,mooc,362,199
2365,design matrix,linear regression,0,moocML,mooc,362,80
2366,design matrix,logistic regression,0,moocML,mooc,362,35
2367,design matrix,loss function,0,moocML,mooc,362,409
2368,design matrix,normal equation,1,moocML,mooc,362,33
2369,matrix,design matrix,1,moocML,mooc,28,362
2370,design matrix,optimal solution,0,moocML,mooc,362,130
2371,design matrix,optimization objective,0,moocML,mooc,362,142
2372,design matrix,parameter vector,0,moocML,mooc,362,81
2373,design matrix,partial derivative,0,moocML,mooc,362,198
2374,design matrix,regression model,0,moocML,mooc,362,312
2375,design matrix,regression problem,0,moocML,mooc,362,146
2376,design matrix,regularization,0,moocML,mooc,362,4
2377,design matrix,regularized linear regression,0,moocML,mooc,362,295
2378,design matrix,squared error,0,moocML,mooc,362,218
2379,training data,design matrix,1,moocML,mooc,118,362
2380,training data set,design matrix,1,moocML,mooc,147,362
2381,design matrix,overfitting,0,moocML,mooc,362,91
2382,dimensionality reduction,document retrieval,0,moocML,mooc,421,287
2383,dimensionality reduction,error analysis,0,moocML,mooc,421,422
2384,dimensionality reduction,evaluation metrics,0,moocML,mooc,421,266
2385,dimensionality reduction,expectation maximization,0,moocML,mooc,421,328
2386,dimensionality reduction,f1 score,0,moocML,mooc,421,131
2387,dimensionality reduction,feature scaling,0,moocML,mooc,421,67
2388,feature vector,dimensionality reduction,1,moocML,mooc,132,421
2389,dimensionality reduction,gradient descent,0,moocML,mooc,421,298
2390,dimensionality reduction,precision,0,moocML,mooc,421,180
2391,dimensionality reduction,recall,0,moocML,mooc,421,88
2392,dimensionality reduction,hypothesis,0,moocML,mooc,421,42
2393,dimensionality reduction,k means,0,moocML,mooc,421,366
2394,dimensionality reduction,labeled data,0,moocML,mooc,421,112
2395,dimensionality reduction,latent dirichlet allocation,0,moocML,mooc,421,135
2396,dimensionality reduction,learning curve,0,moocML,mooc,421,182
2397,learning method,dimensionality reduction,1,moocML,mooc,75,421
2398,dimensionality reduction,learning problem,0,moocML,mooc,421,357
2399,dimensionality reduction,learning system,0,moocML,mooc,421,292
2400,linear algebra,dimensionality reduction,1,moocML,mooc,199,421
2401,dimensionality reduction,linear classifier,0,moocML,mooc,421,134
2402,dimensionality reduction,linear regression,0,moocML,mooc,421,80
2403,dimensionality reduction,logistic regression,0,moocML,mooc,421,35
2404,dimensionality reduction,loss function,0,moocML,mooc,421,409
2405,machine learning,dimensionality reduction,1,moocML,mooc,296,421
2406,machine learning algorithm,dimensionality reduction,1,moocML,mooc,238,421
2407,dimensionality reduction,machine learning application,0,moocML,mooc,421,241
2408,dimensionality reduction,machine learning system,0,moocML,mooc,421,309
2409,dimensionality reduction,matrix factorization,0,moocML,mooc,421,438
2410,dimensionality reduction,matrix transpose,0,moocML,mooc,421,269
2411,dimensionality reduction,maximum likelihood,0,moocML,mooc,421,100
2412,dimensionality reduction,maximum likelihood estimate,0,moocML,mooc,421,16
2413,dimensionality reduction,mean normalization,0,moocML,mooc,421,13
2414,dimensionality reduction,nearest neighbors,0,moocML,mooc,421,285
2415,dimensionality reduction,neural network,0,moocML,mooc,421,18
2416,matrix,dimensionality reduction,1,moocML,mooc,28,421
2417,dimensionality reduction,online learning,0,moocML,mooc,421,271
2418,dimensionality reduction,optimization algorithms,0,moocML,mooc,421,363
2419,dimensionality reduction,pca algorithm,1,moocML,mooc,421,9
2420,dimensionality reduction,principle components,1,moocML,mooc,421,46
2421,dimensionality reduction,recommender system,0,moocML,mooc,421,216
2422,dimensionality reduction,regression model,0,moocML,mooc,421,312
2423,dimensionality reduction,regularization,0,moocML,mooc,421,4
2424,dimensionality reduction,sentiment analysis,0,moocML,mooc,421,149
2425,dimensionality reduction,square projection error,0,moocML,mooc,421,71
2426,dimensionality reduction,standard deviation,0,moocML,mooc,421,64
2427,dimensionality reduction,stochastic gradient algorithm,0,moocML,mooc,421,84
2428,dimensionality reduction,supervised learning,0,moocML,mooc,421,273
2429,dimensionality reduction,support vector,0,moocML,mooc,421,397
2430,dimensionality reduction,support vector machine,0,moocML,mooc,421,353
2431,dimensionality reduction,test data set,0,moocML,mooc,421,107
2432,dimensionality reduction,training data,0,moocML,mooc,421,118
2433,dimensionality reduction,training data set,0,moocML,mooc,421,147
2434,unsupervised learning,dimensionality reduction,1,moocML,mooc,181,421
2435,dimensionality reduction,validation set,0,moocML,mooc,421,51
2436,dimensionality reduction,variance problem,0,moocML,mooc,421,431
2437,dimensionality reduction,overfitting,0,moocML,mooc,421,91
2438,document retrieval,expectation maximization,0,moocML,mooc,287,328
2439,document retrieval,gradient descent,0,moocML,mooc,287,298
2440,document retrieval,inner product,0,moocML,mooc,287,211
2441,document retrieval,input space,0,moocML,mooc,287,17
2442,document retrieval,k means,0,moocML,mooc,287,366
2443,document retrieval,k nearest neighbors,0,moocML,mooc,287,277
2444,document retrieval,labeled data,0,moocML,mooc,287,112
2445,document retrieval,latent dirichlet allocation,0,moocML,mooc,287,135
2446,document retrieval,learning method,0,moocML,mooc,287,75
2447,learning problem,document retrieval,1,moocML,mooc,357,287
2448,document retrieval,linear classifier,0,moocML,mooc,287,134
2449,document retrieval,locality sensitive hashing,0,moocML,mooc,287,377
2450,machine learning,document retrieval,1,moocML,mooc,296,287
2451,document retrieval,machine learning algorithm,0,moocML,mooc,287,238
2452,document retrieval,matrix factorization,0,moocML,mooc,287,438
2453,document retrieval,mixture model,0,moocML,mooc,287,310
2454,document retrieval,nearest neighbor search,0,moocML,mooc,287,32
2455,document retrieval,nearest neighbors,0,moocML,mooc,287,285
2456,document retrieval,neural network,0,moocML,mooc,287,18
2457,document retrieval,normalized representation,0,moocML,mooc,287,85
2458,document retrieval,matrix,0,moocML,mooc,287,28
2459,document retrieval,online learning,0,moocML,mooc,287,271
2460,document retrieval,optimization algorithms,0,moocML,mooc,287,363
2461,document retrieval,output label,0,moocML,mooc,287,237
2462,document retrieval,probabilistic model,0,moocML,mooc,287,7
2463,document retrieval,recommender system,0,moocML,mooc,287,216
2464,document retrieval,regression model,0,moocML,mooc,287,312
2465,document retrieval,sentiment analysis,0,moocML,mooc,287,149
2466,document retrieval,square distances,0,moocML,mooc,287,2
2467,document retrieval,supervised learning,0,moocML,mooc,287,273
2468,document retrieval,training data,0,moocML,mooc,287,118
2469,document retrieval,unsupervised learning,0,moocML,mooc,287,181
2470,document retrieval,overfitting,0,moocML,mooc,287,91
2471,early stopping,recall,0,moocML,mooc,392,88
2472,early stopping,hypothesis,0,moocML,mooc,392,42
2473,machine learning,early stopping,1,moocML,mooc,296,392
2474,regularization,early stopping,1,moocML,mooc,4,392
2475,early stopping,test data set,0,moocML,mooc,392,107
2476,early stopping,training data,0,moocML,mooc,392,118
2477,training error,early stopping,1,moocML,mooc,236,392
2478,validation error,early stopping,1,moocML,mooc,203,392
2479,early stopping,validation set,0,moocML,mooc,392,51
2480,overfitting,early stopping,1,moocML,mooc,91,392
2481,evaluation metrics,error analysis,1,moocML,mooc,266,422
2482,error analysis,f1 score,0,moocML,mooc,422,131
2483,error analysis,false negative,1,moocML,mooc,422,30
2484,error analysis,false positives,1,moocML,mooc,422,230
2485,error analysis,feature scaling,0,moocML,mooc,422,67
2486,error analysis,feature space,0,moocML,mooc,422,270
2487,error analysis,feature vector,0,moocML,mooc,422,132
2488,error analysis,gaussian density,0,moocML,mooc,422,144
2489,error analysis,gaussian kernel,0,moocML,mooc,422,104
2490,error analysis,global minimum,0,moocML,mooc,422,171
2491,error analysis,precision,0,moocML,mooc,422,180
2492,error analysis,recall,0,moocML,mooc,422,88
2493,error analysis,inner product,0,moocML,mooc,422,211
2494,input data,error analysis,1,moocML,mooc,334,422
2495,error analysis,k means,0,moocML,mooc,422,366
2496,error analysis,kernel function,0,moocML,mooc,422,348
2497,labeled data,error analysis,1,moocML,mooc,112,422
2498,error analysis,learning curve,1,moocML,mooc,422,182
2499,error analysis,learning method,0,moocML,mooc,422,75
2500,error analysis,learning problem,0,moocML,mooc,422,357
2501,error analysis,learning system,0,moocML,mooc,422,292
2502,error analysis,linear classifier,0,moocML,mooc,422,134
2503,error analysis,linear kernel,0,moocML,mooc,422,413
2504,error analysis,linear regression,0,moocML,mooc,422,80
2505,error analysis,local optima,0,moocML,mooc,422,214
2506,error analysis,logistic regression,0,moocML,mooc,422,35
2507,error analysis,loss function,0,moocML,mooc,422,409
2508,error analysis,machine learning,0,moocML,mooc,422,296
2509,error analysis,machine learning algorithm,0,moocML,mooc,422,238
2510,error analysis,machine learning application,0,moocML,mooc,422,241
2511,error analysis,machine learning system,0,moocML,mooc,422,309
2512,error analysis,multi-class classification,0,moocML,mooc,422,53
2513,negative example,error analysis,1,moocML,mooc,49,422
2514,error analysis,neural network,0,moocML,mooc,422,18
2515,error analysis,matrix,0,moocML,mooc,422,28
2516,error analysis,optimization problem,0,moocML,mooc,422,304
2517,error analysis,parameter vector,0,moocML,mooc,422,81
2518,error analysis,polynomial kernel,0,moocML,mooc,422,416
2519,error analysis,positive class,0,moocML,mooc,422,29
2520,positive data,error analysis,1,moocML,mooc,311,422
2521,error analysis,predicted class,0,moocML,mooc,422,289
2522,error analysis,predicted value,0,moocML,mooc,422,275
2523,error analysis,recommender system,0,moocML,mooc,422,216
2524,error analysis,regularization,0,moocML,mooc,422,4
2525,error analysis,spam filtering,0,moocML,mooc,422,202
2526,error analysis,string kernel,0,moocML,mooc,422,97
2527,error analysis,supervised learning,0,moocML,mooc,422,273
2528,error analysis,support vector,0,moocML,mooc,422,397
2529,error analysis,support vector machine,0,moocML,mooc,422,353
2530,error analysis,svm optimization,0,moocML,mooc,422,0
2531,error analysis,svm packages,0,moocML,mooc,422,316
2532,test data set,error analysis,1,moocML,mooc,107,422
2533,error analysis,test error,1,moocML,mooc,422,191
2534,training data,error analysis,1,moocML,mooc,118,422
2535,training data set,error analysis,1,moocML,mooc,147,422
2536,error analysis,true positives,1,moocML,mooc,422,41
2537,error analysis,unsupervised learning,0,moocML,mooc,422,181
2538,error analysis,validation error,1,moocML,mooc,422,203
2539,error analysis,validation set,0,moocML,mooc,422,51
2540,error analysis,variance problem,1,moocML,mooc,422,431
2541,error analysis,overfitting,1,moocML,mooc,422,91
2542,error cost function,forward propagation,1,moocML,mooc,415,294
2543,error cost function,global minimum,0,moocML,mooc,415,171
2544,error cost function,global optimum,0,moocML,mooc,415,239
2545,error cost function,gradient descent,0,moocML,mooc,415,298
2546,hidden layer,error cost function,1,moocML,mooc,347,415
2547,hidden unit,error cost function,1,moocML,mooc,314,415
2548,error cost function,hypothesis,0,moocML,mooc,415,42
2549,input layer,error cost function,1,moocML,mooc,350,415
2550,input units,error cost function,1,moocML,mooc,213,415
2551,error cost function,iterative algorithm,0,moocML,mooc,415,406
2552,error cost function,learning method,0,moocML,mooc,415,75
2553,error cost function,learning problem,0,moocML,mooc,415,357
2554,linear algebra,error cost function,1,moocML,mooc,199,415
2555,error cost function,linear regression,0,moocML,mooc,415,80
2556,error cost function,local optima,0,moocML,mooc,415,214
2557,error cost function,logistic function,0,moocML,mooc,415,227
2558,error cost function,logistic regression,0,moocML,mooc,415,35
2559,loss function,error cost function,1,moocML,mooc,409,415
2560,error cost function,machine learning,0,moocML,mooc,415,296
