,conceptA,conceptB,isPrerequisite,dataset,fileA,fileB,conceptA_ind,conceptB_ind
5745,17,1062,0,moocML,mooc,mooc,32,118
5746,1050,18,1,moocML,mooc,mooc,181,32
5747,17,646,0,moocML,mooc,mooc,32,91
5748,386,616,0,moocML,mooc,mooc,285,28
5749,386,1482,0,moocML,mooc,mooc,285,271
5750,386,843,0,moocML,mooc,mooc,285,130
5751,386,1097,0,moocML,mooc,mooc,285,363
5752,386,337,0,moocML,mooc,mooc,285,304
5753,386,369,0,moocML,mooc,mooc,285,237
5754,386,881,0,moocML,mooc,mooc,285,275
5755,386,299,0,moocML,mooc,mooc,285,7
5756,386,1271,0,moocML,mooc,mooc,285,216
5757,386,1075,0,moocML,mooc,mooc,285,312
5758,386,520,0,moocML,mooc,mooc,285,149
5759,386,304,0,moocML,mooc,mooc,285,202
5760,386,1483,0,moocML,mooc,mooc,285,2
5761,386,561,0,moocML,mooc,mooc,285,218
5762,386,184,0,moocML,mooc,mooc,285,106
5763,386,282,0,moocML,mooc,mooc,285,84
5764,386,1533,0,moocML,mooc,mooc,285,273
5765,386,124,0,moocML,mooc,mooc,285,397
5766,386,1259,0,moocML,mooc,mooc,285,353
5767,386,1062,0,moocML,mooc,mooc,285,118
5768,386,317,0,moocML,mooc,mooc,285,147
5769,386,1230,0,moocML,mooc,mooc,285,36
5770,386,1214,0,moocML,mooc,mooc,285,181
5771,386,134,0,moocML,mooc,mooc,285,51
5772,386,646,0,moocML,mooc,mooc,285,91
5773,978,1063,1,moocML,mooc,mooc,49,18
5774,978,973,0,moocML,mooc,mooc,49,382
5775,978,616,0,moocML,mooc,mooc,49,28
5776,978,1097,0,moocML,mooc,mooc,49,363
5777,978,493,0,moocML,mooc,mooc,49,142
5778,978,337,0,moocML,mooc,mooc,49,304
5779,978,369,0,moocML,mooc,mooc,49,237
5780,978,263,0,moocML,mooc,mooc,49,396
5781,978,981,0,moocML,mooc,mooc,49,96
5782,978,1067,0,moocML,mooc,mooc,49,81
5783,978,799,0,moocML,mooc,mooc,49,198
5784,978,1431,0,moocML,mooc,mooc,49,1
5785,978,306,0,moocML,mooc,mooc,49,113
5786,978,178,0,moocML,mooc,mooc,49,355
5787,978,1212,0,moocML,mooc,mooc,49,372
5788,978,509,0,moocML,mooc,mooc,49,383
5789,978,673,0,moocML,mooc,mooc,49,29
5790,978,966,0,moocML,mooc,mooc,49,311
5791,978,759,0,moocML,mooc,mooc,49,47
5792,593,1140,1,moocML,mooc,mooc,289,49
5793,978,881,0,moocML,mooc,mooc,49,275
5794,978,1075,0,moocML,mooc,mooc,49,312
5795,978,620,0,moocML,mooc,mooc,49,146
5796,978,878,0,moocML,mooc,mooc,49,4
5797,978,1217,1,moocML,mooc,mooc,49,295
5798,978,314,1,moocML,mooc,mooc,49,117
5799,978,165,0,moocML,mooc,mooc,49,371
5800,978,1533,1,moocML,mooc,mooc,49,273
5801,978,124,0,moocML,mooc,mooc,49,397
5802,978,1259,1,moocML,mooc,mooc,49,353
5803,978,603,0,moocML,mooc,mooc,49,107
5804,978,1062,0,moocML,mooc,mooc,49,118
5805,978,317,0,moocML,mooc,mooc,49,147
5806,978,688,1,moocML,mooc,mooc,49,236
5807,978,1055,0,moocML,mooc,mooc,49,41
5808,978,1214,0,moocML,mooc,mooc,49,181
5809,978,134,0,moocML,mooc,mooc,49,51
5810,978,646,0,moocML,mooc,mooc,49,91
5811,978,1434,0,moocML,mooc,mooc,49,138
5812,914,437,1,moocML,mooc,mooc,18,173
5813,828,1063,1,moocML,mooc,mooc,382,18
5814,523,1063,1,moocML,mooc,mooc,28,18
5815,914,1482,0,moocML,mooc,mooc,18,271
5816,709,1063,1,moocML,mooc,mooc,130,18
5817,945,1063,1,moocML,mooc,mooc,363,18
5818,419,1063,1,moocML,mooc,mooc,142,18
5819,284,1063,1,moocML,mooc,mooc,304,18
5820,914,369,0,moocML,mooc,mooc,18,237
5821,914,263,1,moocML,mooc,mooc,18,396
5822,914,981,1,moocML,mooc,mooc,18,96
5823,918,1063,1,moocML,mooc,mooc,81,18
5824,667,1063,1,moocML,mooc,mooc,198,18
5825,914,178,0,moocML,mooc,mooc,18,355
5826,914,477,0,moocML,mooc,mooc,18,416
5827,914,509,0,moocML,mooc,mooc,18,383
5828,569,1063,1,moocML,mooc,mooc,29,18
5829,823,1063,1,moocML,mooc,mooc,311,18
5830,914,1271,0,moocML,mooc,mooc,18,216
5831,914,1075,0,moocML,mooc,mooc,18,312
5832,914,620,0,moocML,mooc,mooc,18,146
5833,739,1063,1,moocML,mooc,mooc,4,18
5834,914,1217,0,moocML,mooc,mooc,18,295
5835,914,520,0,moocML,mooc,mooc,18,149
5836,129,1063,1,moocML,mooc,mooc,371,18
5837,914,561,0,moocML,mooc,mooc,18,218
5838,235,1063,1,moocML,mooc,mooc,84,18
5839,914,393,0,moocML,mooc,mooc,18,97
5840,1321,1063,1,moocML,mooc,mooc,273,18
5841,914,124,0,moocML,mooc,mooc,18,397
5842,914,1259,0,moocML,mooc,mooc,18,353
5843,914,1582,0,moocML,mooc,mooc,18,0
5844,914,783,0,moocML,mooc,mooc,18,316
5845,627,1063,1,moocML,mooc,mooc,324,18
5846,512,1063,1,moocML,mooc,mooc,107,18
5847,914,156,0,moocML,mooc,mooc,18,191
5848,913,1063,1,moocML,mooc,mooc,118,18
5849,269,1063,1,moocML,mooc,mooc,147,18
5850,914,688,0,moocML,mooc,mooc,18,236
5851,914,237,0,moocML,mooc,mooc,18,79
5852,914,1214,0,moocML,mooc,mooc,18,181
5853,914,975,0,moocML,mooc,mooc,18,203
5854,914,134,0,moocML,mooc,mooc,18,51
5855,914,95,0,moocML,mooc,mooc,18,431
5856,914,622,0,moocML,mooc,mooc,18,267
5857,914,646,0,moocML,mooc,mooc,18,91
5858,914,1434,0,moocML,mooc,mooc,18,138
5859,523,437,1,moocML,mooc,mooc,28,173
5860,945,437,1,moocML,mooc,mooc,363,173
5861,371,981,0,moocML,mooc,mooc,173,96
5862,667,437,1,moocML,mooc,mooc,198,173
5863,371,878,0,moocML,mooc,mooc,173,4
5864,913,437,1,moocML,mooc,mooc,118,173
5865,269,437,1,moocML,mooc,mooc,147,173
5866,121,1533,0,moocML,mooc,mooc,395,273
5867,121,745,0,moocML,mooc,mooc,395,324
5868,121,603,0,moocML,mooc,mooc,395,107
5869,913,157,1,moocML,mooc,mooc,118,395
5870,121,317,0,moocML,mooc,mooc,395,147
5871,121,874,0,moocML,mooc,mooc,395,145
5872,121,1055,0,moocML,mooc,mooc,395,41
5873,121,1214,0,moocML,mooc,mooc,395,181
5874,121,134,0,moocML,mooc,mooc,395,51
5875,828,616,0,moocML,mooc,mooc,382,28
5876,828,263,0,moocML,mooc,mooc,382,396
5877,828,981,0,moocML,mooc,mooc,382,96
5878,828,178,0,moocML,mooc,mooc,382,355
5879,828,509,0,moocML,mooc,mooc,382,383
5880,828,1075,0,moocML,mooc,mooc,382,312
5881,828,620,0,moocML,mooc,mooc,382,146
5882,828,165,0,moocML,mooc,mooc,382,371
5883,828,1533,0,moocML,mooc,mooc,382,273
5884,828,1062,0,moocML,mooc,mooc,382,118
5885,828,317,0,moocML,mooc,mooc,382,147
5886,828,622,0,moocML,mooc,mooc,382,267
5887,828,646,0,moocML,mooc,mooc,382,91
5888,523,1487,1,moocML,mooc,mooc,28,33
5889,709,1487,1,moocML,mooc,mooc,130,33
5890,419,1487,1,moocML,mooc,mooc,142,33
5891,918,1487,1,moocML,mooc,mooc,81,33
5892,667,1487,1,moocML,mooc,mooc,198,33
5893,925,1487,1,moocML,mooc,mooc,312,33
5894,526,1487,1,moocML,mooc,mooc,146,33
5895,1279,878,0,moocML,mooc,mooc,33,4
5896,1279,1217,0,moocML,mooc,mooc,33,295
5897,1279,561,0,moocML,mooc,mooc,33,218
5898,913,1487,1,moocML,mooc,mooc,118,33
5899,269,1487,1,moocML,mooc,mooc,147,33
5900,1279,646,0,moocML,mooc,mooc,33,91
5901,994,843,0,moocML,mooc,mooc,221,130
5902,994,799,0,moocML,mooc,mooc,221,198
5903,994,881,0,moocML,mooc,mooc,221,275
5904,994,1230,0,moocML,mooc,mooc,221,36
5905,994,1143,0,moocML,mooc,mooc,221,255
5906,523,1482,0,moocML,mooc,mooc,28,271
5907,523,843,0,moocML,mooc,mooc,28,130
5908,523,1097,1,moocML,mooc,mooc,28,363
5909,523,493,0,moocML,mooc,mooc,28,142
5910,523,337,0,moocML,mooc,mooc,28,304
5911,523,369,0,moocML,mooc,mooc,28,237
5912,523,263,0,moocML,mooc,mooc,28,396
5913,523,981,0,moocML,mooc,mooc,28,96
5914,523,961,1,moocML,mooc,mooc,28,102
5915,523,1067,0,moocML,mooc,mooc,28,81
5916,523,799,1,moocML,mooc,mooc,28,198
5917,523,1030,1,moocML,mooc,mooc,28,9
5918,523,178,0,moocML,mooc,mooc,28,355
5919,523,477,0,moocML,mooc,mooc,28,416
5920,523,1212,1,moocML,mooc,mooc,28,372
5921,523,509,0,moocML,mooc,mooc,28,383
5922,523,673,0,moocML,mooc,mooc,28,29
5923,523,966,0,moocML,mooc,mooc,28,311
5924,523,817,0,moocML,mooc,mooc,28,188
5925,523,67,0,moocML,mooc,mooc,28,11
5926,523,881,0,moocML,mooc,mooc,28,275
5927,523,244,0,moocML,mooc,mooc,28,385
5928,523,381,0,moocML,mooc,mooc,28,46
5929,523,299,0,moocML,mooc,mooc,28,7
5930,523,117,0,moocML,mooc,mooc,28,376
5931,523,852,0,moocML,mooc,mooc,28,48
5932,523,36,0,moocML,mooc,mooc,28,244
5933,523,1271,0,moocML,mooc,mooc,28,216
5934,523,195,0,moocML,mooc,mooc,28,174
5935,523,1075,0,moocML,mooc,mooc,28,312
5936,523,620,0,moocML,mooc,mooc,28,146
5937,523,878,1,moocML,mooc,mooc,28,4
5938,523,1217,1,moocML,mooc,mooc,28,295
5939,523,520,0,moocML,mooc,mooc,28,149
5940,523,165,0,moocML,mooc,mooc,28,371
5941,523,304,0,moocML,mooc,mooc,28,202
5942,523,1483,0,moocML,mooc,mooc,28,2
5943,523,601,1,moocML,mooc,mooc,28,197
5944,523,784,1,moocML,mooc,mooc,28,71
5945,523,561,0,moocML,mooc,mooc,28,218
5946,523,1294,1,moocML,mooc,mooc,28,64
5947,523,282,1,moocML,mooc,mooc,28,84
5948,523,393,0,moocML,mooc,mooc,28,97
5949,523,1533,0,moocML,mooc,mooc,28,273
5950,523,124,0,moocML,mooc,mooc,28,397
5951,523,1259,1,moocML,mooc,mooc,28,353
5952,523,1582,1,moocML,mooc,mooc,28,0
5953,523,783,1,moocML,mooc,mooc,28,316
5954,523,1435,1,moocML,mooc,mooc,28,307
5955,523,745,0,moocML,mooc,mooc,28,324
5956,523,603,0,moocML,mooc,mooc,28,107
5957,523,156,0,moocML,mooc,mooc,28,191
5958,523,1062,0,moocML,mooc,mooc,28,118
5959,523,317,0,moocML,mooc,mooc,28,147
5960,523,688,0,moocML,mooc,mooc,28,236
5961,523,874,0,moocML,mooc,mooc,28,145
5962,523,1055,0,moocML,mooc,mooc,28,41
5963,523,1230,0,moocML,mooc,mooc,28,36
5964,523,1214,0,moocML,mooc,mooc,28,181
5965,523,134,0,moocML,mooc,mooc,28,51
5966,523,622,0,moocML,mooc,mooc,28,267
5967,523,646,0,moocML,mooc,mooc,28,91
5968,523,1434,0,moocML,mooc,mooc,28,138
5969,464,306,1,moocML,mooc,mooc,253,113
5970,1274,1097,0,moocML,mooc,mooc,271,363
5971,1274,493,0,moocML,mooc,mooc,271,142
5972,1274,799,0,moocML,mooc,mooc,271,198
5973,1274,966,0,moocML,mooc,mooc,271,311
5974,1274,1271,0,moocML,mooc,mooc,271,216
5975,1274,1075,0,moocML,mooc,mooc,271,312
5976,1274,520,0,moocML,mooc,mooc,271,149
5977,1274,282,0,moocML,mooc,mooc,271,84
5978,627,1482,1,moocML,mooc,mooc,324,271
5979,512,1482,1,moocML,mooc,mooc,107,271
5980,913,1482,1,moocML,mooc,mooc,118,271
5981,269,1482,1,moocML,mooc,mooc,147,271
5982,1274,646,0,moocML,mooc,mooc,271,91
5983,945,843,1,moocML,mooc,mooc,363,130
5984,419,843,1,moocML,mooc,mooc,142,130
5985,284,843,1,moocML,mooc,mooc,304,130
5986,918,843,1,moocML,mooc,mooc,81,130
5987,709,799,0,moocML,mooc,mooc,130,198
5988,709,1212,0,moocML,mooc,mooc,130,372
5989,709,966,0,moocML,mooc,mooc,130,311
5990,709,881,0,moocML,mooc,mooc,130,275
5991,709,1075,0,moocML,mooc,mooc,130,312
5992,709,620,0,moocML,mooc,mooc,130,146
5993,709,878,1,moocML,mooc,mooc,130,4
5994,709,282,1,moocML,mooc,mooc,130,84
5995,709,1533,0,moocML,mooc,mooc,130,273
5996,709,124,0,moocML,mooc,mooc,130,397
5997,709,1259,1,moocML,mooc,mooc,130,353
5998,709,603,0,moocML,mooc,mooc,130,107
5999,709,1062,0,moocML,mooc,mooc,130,118
6000,709,317,0,moocML,mooc,mooc,130,147
6001,709,134,0,moocML,mooc,mooc,130,51
6002,945,493,0,moocML,mooc,mooc,363,142
6003,284,1097,1,moocML,mooc,mooc,304,363
6004,945,369,0,moocML,mooc,mooc,363,237
6005,945,263,0,moocML,mooc,mooc,363,396
6006,945,981,0,moocML,mooc,mooc,363,96
6007,918,1097,1,moocML,mooc,mooc,81,363
6008,667,1097,1,moocML,mooc,mooc,198,363
6009,945,178,0,moocML,mooc,mooc,363,355
6010,945,1212,1,moocML,mooc,mooc,363,372
6011,945,509,0,moocML,mooc,mooc,363,383
6012,945,881,0,moocML,mooc,mooc,363,275
6013,945,1271,0,moocML,mooc,mooc,363,216
6014,945,1075,0,moocML,mooc,mooc,363,312
6015,945,878,0,moocML,mooc,mooc,363,4
6016,945,1217,1,moocML,mooc,mooc,363,295
6017,945,314,1,moocML,mooc,mooc,363,117
6018,945,520,0,moocML,mooc,mooc,363,149
6019,945,165,0,moocML,mooc,mooc,363,371
6020,945,561,0,moocML,mooc,mooc,363,218
6021,945,282,1,moocML,mooc,mooc,363,84
6022,945,124,0,moocML,mooc,mooc,363,397
6023,945,1259,1,moocML,mooc,mooc,363,353
6024,945,1062,0,moocML,mooc,mooc,363,118
6025,945,317,0,moocML,mooc,mooc,363,147
6026,945,1230,0,moocML,mooc,mooc,363,36
6027,945,646,0,moocML,mooc,mooc,363,91
6028,284,493,1,moocML,mooc,mooc,304,142
6029,918,493,1,moocML,mooc,mooc,81,142
6030,667,493,1,moocML,mooc,mooc,198,142
6031,419,178,0,moocML,mooc,mooc,142,355
6032,419,1212,1,moocML,mooc,mooc,142,372
6033,419,509,0,moocML,mooc,mooc,142,383
6034,419,966,0,moocML,mooc,mooc,142,311
6035,419,881,0,moocML,mooc,mooc,142,275
6036,419,1271,0,moocML,mooc,mooc,142,216
6037,419,1075,0,moocML,mooc,mooc,142,312
6038,419,620,0,moocML,mooc,mooc,142,146
6039,419,878,1,moocML,mooc,mooc,142,4
6040,419,1217,1,moocML,mooc,mooc,142,295
6041,419,1483,0,moocML,mooc,mooc,142,2
6042,419,561,0,moocML,mooc,mooc,142,218
6043,419,282,1,moocML,mooc,mooc,142,84
6044,419,1533,0,moocML,mooc,mooc,142,273
6045,419,124,0,moocML,mooc,mooc,142,397
6046,419,1259,1,moocML,mooc,mooc,142,353
6047,419,603,0,moocML,mooc,mooc,142,107
6048,419,156,0,moocML,mooc,mooc,142,191
6049,419,1062,0,moocML,mooc,mooc,142,118
6050,419,317,0,moocML,mooc,mooc,142,147
6051,419,688,0,moocML,mooc,mooc,142,236
6052,419,1230,1,moocML,mooc,mooc,142,36
6053,419,975,0,moocML,mooc,mooc,142,203
6054,419,134,0,moocML,mooc,mooc,142,51
6055,419,95,0,moocML,mooc,mooc,142,431
6056,419,646,0,moocML,mooc,mooc,142,91
6057,419,1434,0,moocML,mooc,mooc,142,138
6058,284,1067,0,moocML,mooc,mooc,304,81
6059,667,337,1,moocML,mooc,mooc,198,304
6060,284,178,0,moocML,mooc,mooc,304,355
6061,284,477,0,moocML,mooc,mooc,304,416
6062,284,509,0,moocML,mooc,mooc,304,383
6063,284,673,0,moocML,mooc,mooc,304,29
6064,284,966,0,moocML,mooc,mooc,304,311
6065,284,881,0,moocML,mooc,mooc,304,275
6066,284,1271,0,moocML,mooc,mooc,304,216
6067,284,1075,0,moocML,mooc,mooc,304,312
6068,284,878,1,moocML,mooc,mooc,304,4
6069,284,1217,1,moocML,mooc,mooc,304,295
6070,284,561,0,moocML,mooc,mooc,304,218
6071,284,393,0,moocML,mooc,mooc,304,97
6072,284,1533,0,moocML,mooc,mooc,304,273
6073,284,124,0,moocML,mooc,mooc,304,397
6074,284,1259,1,moocML,mooc,mooc,304,353
6075,284,1582,1,moocML,mooc,mooc,304,0
6076,284,783,0,moocML,mooc,mooc,304,316
6077,284,603,0,moocML,mooc,mooc,304,107
6078,284,1062,0,moocML,mooc,mooc,304,118
6079,284,317,0,moocML,mooc,mooc,304,147
6080,284,134,0,moocML,mooc,mooc,304,51
6081,284,646,0,moocML,mooc,mooc,304,91
6082,284,1434,0,moocML,mooc,mooc,304,138
6083,311,263,0,moocML,mooc,mooc,237,396
6084,311,981,0,moocML,mooc,mooc,237,96
6085,311,799,0,moocML,mooc,mooc,237,198
6086,311,966,0,moocML,mooc,mooc,237,311
6087,311,299,0,moocML,mooc,mooc,237,7
6088,311,1075,0,moocML,mooc,mooc,237,312
6089,311,878,0,moocML,mooc,mooc,237,4
6090,311,1316,0,moocML,mooc,mooc,237,196
6091,311,1483,0,moocML,mooc,mooc,237,2
6092,311,1533,0,moocML,mooc,mooc,237,273
6093,311,1062,0,moocML,mooc,mooc,237,118
6094,311,317,0,moocML,mooc,mooc,237,147
6095,311,1214,0,moocML,mooc,mooc,237,181
6096,835,263,1,moocML,mooc,mooc,96,396
6097,918,263,1,moocML,mooc,mooc,81,396
6098,221,799,0,moocML,mooc,mooc,396,198
6099,221,509,0,moocML,mooc,mooc,396,383
6100,221,966,0,moocML,mooc,mooc,396,311
6101,221,1075,0,moocML,mooc,mooc,396,312
6102,221,878,0,moocML,mooc,mooc,396,4
6103,221,165,0,moocML,mooc,mooc,396,371
6104,221,561,0,moocML,mooc,mooc,396,218
6105,221,1062,0,moocML,mooc,mooc,396,118
6106,221,317,0,moocML,mooc,mooc,396,147
6107,221,622,0,moocML,mooc,mooc,396,267
6108,918,981,1,moocML,mooc,mooc,81,96
6109,835,799,0,moocML,mooc,mooc,96,198
6110,835,509,0,moocML,mooc,mooc,96,383
6111,835,966,0,moocML,mooc,mooc,96,311
6112,835,1075,0,moocML,mooc,mooc,96,312
6113,835,878,0,moocML,mooc,mooc,96,4
6114,835,165,0,moocML,mooc,mooc,96,371
6115,835,561,0,moocML,mooc,mooc,96,218
6116,835,1062,0,moocML,mooc,mooc,96,118
6117,835,317,0,moocML,mooc,mooc,96,147
6118,835,622,0,moocML,mooc,mooc,96,267
6119,817,117,0,moocML,mooc,mooc,102,376
6120,817,36,0,moocML,mooc,mooc,102,244
6121,817,1294,0,moocML,mooc,mooc,102,64
6122,817,1435,0,moocML,mooc,mooc,102,307
6123,817,1062,0,moocML,mooc,mooc,102,118
6124,817,317,0,moocML,mooc,mooc,102,147
6125,918,799,0,moocML,mooc,mooc,81,198
6126,918,178,0,moocML,mooc,mooc,81,355
6127,918,477,0,moocML,mooc,mooc,81,416
6128,918,1212,1,moocML,mooc,mooc,81,372
6129,918,509,0,moocML,mooc,mooc,81,383
6130,918,673,0,moocML,mooc,mooc,81,29
6131,918,966,0,moocML,mooc,mooc,81,311
6132,918,881,0,moocML,mooc,mooc,81,275
6133,918,1271,0,moocML,mooc,mooc,81,216
6134,918,1075,0,moocML,mooc,mooc,81,312
6135,918,620,0,moocML,mooc,mooc,81,146
6136,918,878,1,moocML,mooc,mooc,81,4
6137,918,1217,1,moocML,mooc,mooc,81,295
6138,918,314,1,moocML,mooc,mooc,81,117
6139,918,165,0,moocML,mooc,mooc,81,371
6140,918,561,0,moocML,mooc,mooc,81,218
6141,918,393,0,moocML,mooc,mooc,81,97
6142,918,124,0,moocML,mooc,mooc,81,397
6143,918,1259,0,moocML,mooc,mooc,81,353
6144,918,1582,1,moocML,mooc,mooc,81,0
6145,918,783,1,moocML,mooc,mooc,81,316
6146,918,745,0,moocML,mooc,mooc,81,324
6147,918,603,0,moocML,mooc,mooc,81,107
6148,918,156,0,moocML,mooc,mooc,81,191
6149,918,1062,0,moocML,mooc,mooc,81,118
6150,918,317,0,moocML,mooc,mooc,81,147
6151,918,688,0,moocML,mooc,mooc,81,236
6152,918,975,0,moocML,mooc,mooc,81,203
6153,918,134,0,moocML,mooc,mooc,81,51
6154,918,95,0,moocML,mooc,mooc,81,431
6155,918,646,0,moocML,mooc,mooc,81,91
6156,918,1434,0,moocML,mooc,mooc,81,138
6157,667,178,0,moocML,mooc,mooc,198,355
6158,667,1212,0,moocML,mooc,mooc,198,372
6159,667,509,0,moocML,mooc,mooc,198,383
6160,667,966,0,moocML,mooc,mooc,198,311
6161,667,881,0,moocML,mooc,mooc,198,275
6162,667,1271,0,moocML,mooc,mooc,198,216
6163,667,1075,0,moocML,mooc,mooc,198,312
6164,667,620,0,moocML,mooc,mooc,198,146
6165,667,878,0,moocML,mooc,mooc,198,4
6166,667,1217,1,moocML,mooc,mooc,198,295
6167,667,314,1,moocML,mooc,mooc,198,117
6168,667,165,0,moocML,mooc,mooc,198,371
6169,667,561,0,moocML,mooc,mooc,198,218
6170,667,184,0,moocML,mooc,mooc,198,106
6171,667,282,1,moocML,mooc,mooc,198,84
6172,667,1062,0,moocML,mooc,mooc,198,118
6173,667,317,0,moocML,mooc,mooc,198,147
6174,667,1230,0,moocML,mooc,mooc,198,36
6175,667,1143,0,moocML,mooc,mooc,198,255
6176,667,646,0,moocML,mooc,mooc,198,91
6177,320,1030,1,moocML,mooc,mooc,46,9
6178,881,1483,0,moocML,mooc,mooc,9,2
6179,881,601,0,moocML,mooc,mooc,9,197
6180,657,1030,1,moocML,mooc,mooc,71,9
6181,881,1294,0,moocML,mooc,mooc,9,64
6182,881,1533,0,moocML,mooc,mooc,9,273
6183,881,603,0,moocML,mooc,mooc,9,107
6184,881,1062,0,moocML,mooc,mooc,9,118
6185,881,317,0,moocML,mooc,mooc,9,147
6186,881,134,0,moocML,mooc,mooc,9,51
6187,1233,306,0,moocML,mooc,mooc,1,113
6188,1233,966,0,moocML,mooc,mooc,1,311
6189,1321,1431,1,moocML,mooc,mooc,273,1
6190,512,1431,1,moocML,mooc,mooc,107,1
6191,913,1431,1,moocML,mooc,mooc,118,1
6192,269,1431,1,moocML,mooc,mooc,147,1
6193,260,966,0,moocML,mooc,mooc,113,311
6194,260,1533,0,moocML,mooc,mooc,113,273
6195,260,745,0,moocML,mooc,mooc,113,324
6196,260,603,0,moocML,mooc,mooc,113,107
6197,260,1062,0,moocML,mooc,mooc,113,118
6198,260,317,0,moocML,mooc,mooc,113,147
6199,142,1212,1,moocML,mooc,mooc,355,372
6200,431,178,1,moocML,mooc,mooc,383,355
6201,142,966,0,moocML,mooc,mooc,355,311
6202,142,387,0,moocML,mooc,mooc,355,31
6203,142,1075,0,moocML,mooc,mooc,355,312
6204,142,620,0,moocML,mooc,mooc,355,146
6205,142,878,0,moocML,mooc,mooc,355,4
6206,142,1217,0,moocML,mooc,mooc,355,295
6207,142,314,0,moocML,mooc,mooc,355,117
6208,142,165,0,moocML,mooc,mooc,355,371
6209,142,561,0,moocML,mooc,mooc,355,218
6210,142,184,0,moocML,mooc,mooc,355,106
6211,142,1533,0,moocML,mooc,mooc,355,273
6212,142,124,0,moocML,mooc,mooc,355,397
6213,142,1259,0,moocML,mooc,mooc,355,353
6214,142,603,0,moocML,mooc,mooc,355,107
6215,142,156,0,moocML,mooc,mooc,355,191
6216,142,1062,0,moocML,mooc,mooc,355,118
6217,142,317,0,moocML,mooc,mooc,355,147
6218,142,688,0,moocML,mooc,mooc,355,236
6219,142,975,0,moocML,mooc,mooc,355,203
6220,142,134,0,moocML,mooc,mooc,355,51
6221,142,95,0,moocML,mooc,mooc,355,431
6222,142,1073,0,moocML,mooc,mooc,355,105
6223,142,646,0,moocML,mooc,mooc,355,91
6224,142,1434,0,moocML,mooc,mooc,355,138
6225,405,673,0,moocML,mooc,mooc,416,29
6226,405,393,0,moocML,mooc,mooc,416,97
6227,92,477,1,moocML,mooc,mooc,397,416
6228,1085,477,1,moocML,mooc,mooc,353,416
6229,405,1582,0,moocML,mooc,mooc,416,0
6230,658,477,1,moocML,mooc,mooc,316,416
6231,405,1062,0,moocML,mooc,mooc,416,118
6232,405,317,0,moocML,mooc,mooc,416,147
6233,405,646,0,moocML,mooc,mooc,416,91
6234,431,1212,1,moocML,mooc,mooc,383,372
6235,1048,966,0,moocML,mooc,mooc,372,311
6236,1048,244,0,moocML,mooc,mooc,372,385
6237,327,1212,1,moocML,mooc,mooc,31,372
6238,925,1212,1,moocML,mooc,mooc,312,372
6239,526,1212,1,moocML,mooc,mooc,146,372
6240,1048,878,0,moocML,mooc,mooc,372,4
6241,1048,1217,0,moocML,mooc,mooc,372,295
6242,1048,314,0,moocML,mooc,mooc,372,117
6243,1048,165,0,moocML,mooc,mooc,372,371
6244,1048,561,0,moocML,mooc,mooc,372,218
6245,1048,184,0,moocML,mooc,mooc,372,106
6246,627,1212,1,moocML,mooc,mooc,324,372
6247,512,1212,1,moocML,mooc,mooc,107,372
6248,1048,156,0,moocML,mooc,mooc,372,191
6249,913,1212,1,moocML,mooc,mooc,118,372
6250,269,1212,1,moocML,mooc,mooc,147,372
6251,1048,688,0,moocML,mooc,mooc,372,236
6252,1048,1230,0,moocML,mooc,mooc,372,36
6253,1048,975,0,moocML,mooc,mooc,372,203
6254,1048,134,0,moocML,mooc,mooc,372,51
6255,1048,646,0,moocML,mooc,mooc,372,91
6256,431,966,0,moocML,mooc,mooc,383,311
6257,431,1075,0,moocML,mooc,mooc,383,312
6258,431,620,0,moocML,mooc,mooc,383,146
6259,431,878,1,moocML,mooc,mooc,383,4
6260,431,1217,1,moocML,mooc,mooc,383,295
6261,431,314,1,moocML,mooc,mooc,383,117
6262,431,165,0,moocML,mooc,mooc,383,371
6263,431,561,1,moocML,mooc,mooc,383,218
6264,431,1533,0,moocML,mooc,mooc,383,273
6265,431,124,0,moocML,mooc,mooc,383,397
6266,431,1259,1,moocML,mooc,mooc,383,353
6267,431,1062,0,moocML,mooc,mooc,383,118
6268,431,317,0,moocML,mooc,mooc,383,147
6269,431,622,0,moocML,mooc,mooc,383,267
6270,431,646,0,moocML,mooc,mooc,383,91
6271,431,1434,0,moocML,mooc,mooc,383,138
6272,823,673,1,moocML,mooc,mooc,311,29
6273,569,67,1,moocML,mooc,mooc,29,11
6274,569,393,0,moocML,mooc,mooc,29,97
6275,569,124,0,moocML,mooc,mooc,29,397
6276,569,1259,1,moocML,mooc,mooc,29,353
6277,569,1582,1,moocML,mooc,mooc,29,0
6278,569,783,0,moocML,mooc,mooc,29,316
6279,569,745,0,moocML,mooc,mooc,29,324
6280,569,1062,0,moocML,mooc,mooc,29,118
6281,569,317,0,moocML,mooc,mooc,29,147
6282,569,874,1,moocML,mooc,mooc,29,145
6283,569,1055,1,moocML,mooc,mooc,29,41
6284,569,646,0,moocML,mooc,mooc,29,91
6285,823,759,1,moocML,mooc,mooc,311,47
6286,823,67,1,moocML,mooc,mooc,311,11
6287,823,700,0,moocML,mooc,mooc,311,289
6288,823,881,0,moocML,mooc,mooc,311,275
6289,823,1271,0,moocML,mooc,mooc,311,216
6290,823,1075,0,moocML,mooc,mooc,311,312
6291,823,620,0,moocML,mooc,mooc,311,146
6292,823,878,0,moocML,mooc,mooc,311,4
