conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind,fileB
427,1015,1,moocML,mooc,296,378,mooc
427,749,1,moocML,mooc,296,405,mooc
427,170,1,moocML,mooc,296,194,mooc
427,950,1,moocML,mooc,296,104,mooc
427,991,1,moocML,mooc,296,345,mooc
427,975,0,moocML,mooc,296,203,mooc
427,1067,0,moocML,mooc,296,81,mooc
427,158,1,moocML,mooc,296,74,mooc
427,337,0,moocML,mooc,296,304,mooc
427,961,0,moocML,mooc,296,102,mooc
427,439,1,moocML,mooc,296,182,mooc
427,157,0,moocML,mooc,296,395,mooc
427,754,1,moocML,mooc,296,238,mooc
427,520,1,moocML,mooc,296,149,mooc
427,1197,1,moocML,mooc,296,421,mooc
427,814,1,moocML,mooc,296,366,mooc
427,493,0,moocML,mooc,296,142,mooc
427,649,1,moocML,mooc,296,349,mooc
427,58,1,moocML,mooc,296,401,mooc
427,1582,1,moocML,mooc,296,0,mooc
427,685,1,moocML,mooc,296,159,mooc
427,1097,0,moocML,mooc,296,363,mooc
427,277,0,moocML,mooc,296,100,mooc
427,628,1,moocML,mooc,296,30,mooc
427,852,0,pseudo,mooc,339,48,mooc
427,987,1,moocML,mooc,296,348,mooc
427,299,0,moocML,mooc,296,7,mooc
427,653,1,moocML,mooc,296,209,mooc
427,633,1,moocML,mooc,296,352,mooc
427,944,1,moocML,mooc,296,409,mooc
427,1073,1,moocML,mooc,296,105,mooc
427,134,1,moocML,mooc,296,51,mooc
428,402,1,drive,drive,348,756,drive
428,1268,1,drive,drive,348,337,drive
428,509,0,pseudo,drive,298,383,mooc
428,1545,1,pseudo,drive,223,368,al_cpl
428,1033,1,pseudo,drive,98,99,al_cpl
428,1331,1,drive,drive,348,338,drive
428,1099,1,drive,drive,348,743,drive
428,1276,1,drive,drive,348,339,drive
428,1067,0,pseudo,drive,326,81,mooc
429,1502,1,al_cpl,al_cpl,283,210,al_cpl
429,1338,1,al_cpl,al_cpl,283,374,al_cpl
429,1093,1,al_cpl,al_cpl,283,298,al_cpl
430,1554,0,al_cpl,al_cpl,56,355,al_cpl
430,1502,1,al_cpl,al_cpl,56,210,al_cpl
430,1240,0,al_cpl,al_cpl,56,17,al_cpl
430,334,1,al_cpl,al_cpl,56,53,al_cpl
430,1057,0,al_cpl,al_cpl,56,431,al_cpl
430,1019,0,al_cpl,al_cpl,56,479,al_cpl
430,179,0,al_cpl,al_cpl,56,119,al_cpl
431,603,0,pseudo,mooc,401,107,mooc
431,620,0,moocML,mooc,383,146,mooc
431,317,0,moocML,mooc,383,147,mooc
431,1062,0,moocML,mooc,383,118,mooc
431,1259,1,moocML,mooc,383,353,mooc
431,561,1,moocML,mooc,383,218,mooc
431,124,0,moocML,mooc,383,397,mooc
431,1217,1,moocML,mooc,383,295,mooc
431,314,1,moocML,mooc,383,117,mooc
431,878,1,moocML,mooc,383,4,mooc
431,1212,1,moocML,mooc,383,372,mooc
431,1434,0,moocML,mooc,383,138,mooc
431,1364,1,pseudo,mooc,427,486,al_cpl
431,341,1,moocML,mooc,383,284,mooc
431,165,0,moocML,mooc,383,371,mooc
431,1075,0,moocML,mooc,383,312,mooc
431,966,0,moocML,mooc,383,311,mooc
431,622,0,moocML,mooc,383,267,mooc
431,178,1,moocML,mooc,383,355,mooc
432,1384,0,al_cpl,al_cpl,127,15,al_cpl
432,994,0,al_cpl,al_cpl,127,198,al_cpl
432,690,0,al_cpl,al_cpl,127,168,al_cpl
432,990,1,al_cpl,al_cpl,127,381,al_cpl
432,115,1,al_cpl,al_cpl,127,170,al_cpl
432,1324,0,al_cpl,al_cpl,127,141,al_cpl
432,1258,1,al_cpl,al_cpl,127,321,al_cpl
432,81,0,al_cpl,al_cpl,127,276,al_cpl
432,1318,1,al_cpl,al_cpl,127,128,al_cpl
432,1553,0,al_cpl,al_cpl,127,145,al_cpl
432,918,0,al_cpl,al_cpl,127,304,al_cpl
432,1404,1,al_cpl,al_cpl,127,365,al_cpl
432,1159,0,al_cpl,al_cpl,127,542,al_cpl
432,1148,0,al_cpl,al_cpl,127,448,al_cpl
432,87,0,al_cpl,al_cpl,127,2,al_cpl
432,1384,0,al_cpl,al_cpl,127,15,al_cpl
432,68,0,al_cpl,al_cpl,127,215,al_cpl
432,1126,0,al_cpl,al_cpl,127,384,al_cpl
432,1408,0,al_cpl,al_cpl,127,155,al_cpl
432,822,0,al_cpl,al_cpl,127,219,al_cpl
432,187,0,al_cpl,al_cpl,127,394,al_cpl
433,702,0,drive,drive,15,876,drive
433,344,1,drive,drive,15,797,drive
433,1321,0,drive,drive,15,856,drive
433,431,0,drive,drive,15,440,drive
433,1340,1,drive,drive,15,775,drive
433,818,1,drive,drive,15,526,drive
433,551,1,drive,drive,15,448,drive
433,245,0,drive,drive,15,449,drive
433,634,1,drive,drive,15,794,drive
433,745,0,pseudo,drive,339,324,mooc
433,369,0,pseudo,drive,272,237,mooc
433,1093,1,pseudo,drive,435,298,al_cpl
433,1059,1,pseudo,drive,298,295,al_cpl
433,322,0,drive,drive,15,529,drive
434,410,1,drive,drive,324,715,drive
434,1591,1,drive,drive,324,309,drive
435,1584,0,drive,drive,136,540,drive
435,1038,0,drive,drive,136,541,drive
435,1576,0,drive,drive,136,123,drive
436,686,1,al_cpl,al_cpl,503,166,al_cpl
436,1289,1,al_cpl,al_cpl,503,342,al_cpl
436,81,1,al_cpl,al_cpl,503,276,al_cpl
436,745,0,pseudo,al_cpl,339,324,mooc
436,1093,1,pseudo,al_cpl,435,298,al_cpl
436,1502,1,al_cpl,al_cpl,503,210,al_cpl
436,320,1,al_cpl,al_cpl,503,278,al_cpl
436,1317,0,al_cpl,al_cpl,503,418,al_cpl
436,1440,1,al_cpl,al_cpl,503,165,al_cpl
437,666,0,drive,drive,200,642,drive
437,1098,0,drive,drive,200,577,drive
438,944,0,moocML,mooc,101,409,mooc
438,973,0,moocML,mooc,101,382,mooc
438,966,0,moocML,mooc,101,311,mooc
438,165,0,moocML,mooc,101,371,mooc
438,404,0,moocML,mooc,101,35,mooc
438,181,0,moocML,mooc,101,53,mooc
438,442,0,moocML,mooc,101,357,mooc
438,830,0,moocML,mooc,101,227,mooc
438,1140,0,moocML,mooc,101,49,mooc
438,616,0,moocML,mooc,101,28,mooc
438,1422,0,moocML,mooc,101,42,mooc
438,561,0,moocML,mooc,101,218,mooc
438,622,0,moocML,mooc,101,267,mooc
438,799,0,moocML,mooc,101,198,mooc
438,653,0,moocML,mooc,101,209,mooc
438,1526,0,moocML,mooc,101,415,mooc
438,317,0,moocML,mooc,101,147,mooc
438,248,0,moocML,mooc,101,185,mooc
438,662,0,moocML,mooc,101,80,mooc
438,509,0,moocML,mooc,101,383,mooc
438,263,0,moocML,mooc,101,396,mooc
438,547,0,moocML,mooc,101,75,mooc
438,878,0,moocML,mooc,101,4,mooc
438,981,0,moocML,mooc,101,96,mooc
439,471,1,moocDSA,mooc,380,279,mooc
439,1522,1,moocDSA,mooc,380,235,mooc
440,732,0,drive,drive,28,299,drive
440,1547,0,drive,drive,28,730,drive
440,275,0,drive,drive,28,765,drive
440,1552,0,drive,drive,28,624,drive
440,1479,0,drive,drive,28,303,drive
440,743,1,drive,drive,28,480,drive
440,585,1,drive,drive,28,66,drive
440,61,0,drive,drive,28,620,drive
440,1112,0,drive,drive,28,636,drive
440,959,0,drive,drive,28,469,drive
440,1081,0,drive,drive,28,273,drive
440,912,0,drive,drive,28,757,drive
440,1124,0,drive,drive,28,84,drive
440,1395,0,drive,drive,28,641,drive
440,729,0,drive,drive,28,628,drive
440,80,0,drive,drive,28,483,drive
440,522,0,drive,drive,28,329,drive
440,403,0,drive,drive,28,766,drive
440,1361,0,drive,drive,28,275,drive
440,398,0,drive,drive,28,334,drive
440,1176,0,drive,drive,28,732,drive
440,1244,0,drive,drive,28,583,drive
440,1028,0,drive,drive,28,33,drive
440,216,0,drive,drive,28,396,drive
440,1202,0,drive,drive,28,504,drive
440,1074,0,drive,drive,28,494,drive
440,457,0,drive,drive,28,304,drive
440,967,1,drive,drive,28,204,drive
440,1246,0,drive,drive,28,633,drive
440,173,0,drive,drive,28,371,drive
440,623,0,drive,drive,28,763,drive
440,1430,0,drive,drive,28,738,drive
440,1448,0,drive,drive,28,512,drive
440,771,0,drive,drive,28,559,drive
440,141,0,drive,drive,28,417,drive
440,1534,0,drive,drive,28,175,drive
440,256,1,drive,drive,28,78,drive
440,1433,0,drive,drive,28,644,drive
440,901,0,drive,drive,28,733,drive
440,246,0,drive,drive,28,199,drive
440,118,0,drive,drive,28,198,drive
440,27,0,drive,drive,28,711,drive
440,768,0,drive,drive,28,727,drive
440,1,0,drive,drive,28,82,drive
440,21,0,drive,drive,28,617,drive
440,406,0,drive,drive,28,712,drive
440,379,1,drive,drive,28,631,drive
440,506,0,drive,drive,28,657,drive
440,996,0,drive,drive,28,420,drive
440,698,0,drive,drive,28,767,drive
441,588,1,al_cpl,al_cpl,424,539,al_cpl
441,1508,0,al_cpl,al_cpl,424,126,al_cpl
441,995,1,al_cpl,al_cpl,424,425,al_cpl
441,1087,1,al_cpl,al_cpl,424,506,al_cpl
441,756,0,al_cpl,al_cpl,424,292,al_cpl
441,1125,0,al_cpl,al_cpl,424,271,al_cpl
441,1404,1,al_cpl,al_cpl,424,365,al_cpl
441,936,0,al_cpl,al_cpl,424,467,al_cpl
442,646,0,moocML,mooc,149,91,mooc
442,304,0,moocML,mooc,149,202,mooc
442,1259,0,moocML,mooc,149,353,mooc
442,124,0,moocML,mooc,149,397,mooc
442,282,0,moocML,mooc,149,84,mooc
442,156,0,moocML,mooc,149,191,mooc
442,1316,1,moocML,mooc,149,196,mooc
442,688,0,moocML,mooc,149,236,mooc
443,908,0,al_cpl,al_cpl,148,153,al_cpl
444,369,0,pseudo,drive,272,237,mooc
444,303,0,drive,drive,11,457,drive
444,1093,1,pseudo,drive,435,298,al_cpl
444,1283,1,drive,drive,11,442,drive
445,742,1,drive,drive,0,439,drive
445,634,1,drive,drive,0,794,drive
445,1250,0,drive,drive,0,543,drive
445,621,1,drive,drive,0,795,drive
445,818,1,drive,drive,0,526,drive
445,1033,1,pseudo,drive,98,99,al_cpl
445,1283,1,drive,drive,0,442,drive
445,1340,1,drive,drive,0,775,drive
445,1279,0,drive,drive,0,312,drive
445,1222,1,drive,drive,0,446,drive
445,154,0,drive,drive,0,311,drive
445,1380,0,drive,drive,0,785,drive
445,724,0,drive,drive,0,310,drive
445,970,1,drive,drive,0,445,drive
445,797,1,drive,drive,0,443,drive
445,369,0,pseudo,drive,272,237,mooc
446,33,0,drive,drive,403,890,drive
446,909,0,drive,drive,403,892,drive
446,347,0,drive,drive,403,848,drive
446,789,0,drive,drive,403,897,drive
446,609,0,drive,drive,403,305,drive
446,600,0,drive,drive,403,354,drive
446,1588,0,drive,drive,403,885,drive
447,901,0,drive,drive,329,733,drive
448,175,1,al_cpl,al_cpl,436,84,al_cpl
448,1093,1,al_cpl,al_cpl,436,298,al_cpl
448,1289,1,al_cpl,al_cpl,436,342,al_cpl
448,575,0,al_cpl,al_cpl,436,231,al_cpl
448,1338,1,pseudo,al_cpl,378,374,al_cpl
448,1502,1,al_cpl,al_cpl,436,210,al_cpl
448,603,0,pseudo,al_cpl,401,107,mooc
448,745,0,pseudo,al_cpl,339,324,mooc
448,208,1,pseudo,al_cpl,280,8,al_cpl
449,73,0,drive,drive,56,684,drive
449,159,0,drive,drive,56,262,drive
449,370,0,drive,drive,56,787,drive
449,612,0,drive,drive,56,267,drive
449,372,1,drive,drive,56,68,drive
449,87,1,drive,drive,56,773,drive
449,172,0,drive,drive,56,792,drive
449,813,0,drive,drive,56,790,drive
449,1100,1,drive,drive,56,355,drive
449,384,1,drive,drive,56,673,drive
449,416,0,drive,drive,56,782,drive
449,369,0,pseudo,drive,272,237,mooc
449,328,0,drive,drive,56,649,drive
449,603,0,pseudo,drive,401,107,mooc
449,1120,0,drive,drive,56,260,drive
449,859,0,drive,drive,56,786,drive
449,65,1,drive,drive,56,660,drive
449,745,0,pseudo,drive,339,324,mooc
449,877,0,drive,drive,56,482,drive
449,1438,1,drive,drive,56,677,drive
449,111,1,drive,drive,56,510,drive
449,860,0,drive,drive,56,252,drive
449,993,0,drive,drive,56,772,drive
449,55,0,drive,drive,56,789,drive
449,1147,0,drive,drive,56,771,drive
449,1098,0,drive,drive,56,577,drive
449,881,0,pseudo,drive,272,275,mooc
449,700,0,pseudo,drive,185,289,mooc
449,1139,0,drive,drive,56,268,drive
449,96,0,drive,drive,56,251,drive
449,597,1,drive,drive,56,71,drive
449,1297,0,drive,drive,56,683,drive
449,1072,0,drive,drive,56,517,drive
449,1059,1,pseudo,drive,298,295,al_cpl
449,1258,1,pseudo,drive,193,321,al_cpl
449,1289,1,pseudo,drive,280,342,al_cpl
449,1093,1,pseudo,drive,435,298,al_cpl
449,1404,1,pseudo,drive,193,365,al_cpl
449,722,1,drive,drive,56,481,drive
449,816,1,drive,drive,56,87,drive
449,1361,0,drive,drive,56,275,drive
449,956,1,drive,drive,56,611,drive
449,1187,0,drive,drive,56,266,drive
449,666,1,drive,drive,56,642,drive
449,1423,1,drive,drive,56,69,drive
449,1137,0,drive,drive,56,661,drive
449,795,0,drive,drive,56,675,drive
449,1180,0,drive,drive,56,264,drive
449,127,1,drive,drive,56,73,drive
449,1450,0,drive,drive,56,788,drive
449,774,0,drive,drive,56,679,drive
449,1245,0,drive,drive,56,680,drive
449,1475,1,drive,drive,56,672,drive
449,832,0,drive,drive,56,796,drive
449,294,0,drive,drive,56,85,drive
449,787,1,drive,drive,56,614,drive
449,1252,1,drive,drive,56,650,drive
450,1062,0,pseudo,al_cpl,272,118,mooc
450,745,0,pseudo,al_cpl,339,324,mooc
450,1502,1,al_cpl,al_cpl,169,210,al_cpl
450,1453,1,al_cpl,al_cpl,169,377,al_cpl
450,189,0,al_cpl,al_cpl,169,437,al_cpl
450,202,1,al_cpl,al_cpl,169,277,al_cpl
450,1300,0,al_cpl,al_cpl,169,13,al_cpl
450,1036,0,al_cpl,al_cpl,169,5,al_cpl
450,276,0,al_cpl,al_cpl,169,255,al_cpl
450,81,1,al_cpl,al_cpl,169,276,al_cpl
450,1338,1,al_cpl,al_cpl,169,374,al_cpl
450,1363,1,al_cpl,al_cpl,169,139,al_cpl
450,262,0,al_cpl,al_cpl,169,459,al_cpl
450,1093,1,pseudo,al_cpl,435,298,al_cpl
450,392,1,al_cpl,al_cpl,169,518,al_cpl
450,1587,1,pseudo,al_cpl,210,268,al_cpl
450,1240,1,al_cpl,al_cpl,169,17,al_cpl
450,42,0,al_cpl,al_cpl,169,71,al_cpl
450,1343,1,al_cpl,al_cpl,169,534,al_cpl
451,673,0,pseudo,mooc,270,29,mooc
451,1198,0,moocDSA,mooc,225,153,mooc
451,208,1,pseudo,mooc,280,8,al_cpl
451,1163,1,moocDSA,mooc,225,201,mooc
451,433,1,moocDSA,mooc,225,50,mooc
452,251,0,moocDSA,mooc,379,23,mooc
452,1314,0,moocDSA,mooc,379,40,mooc
452,1490,1,moocDSA,mooc,379,223,mooc
452,9,0,moocDSA,mooc,379,151,mooc
452,366,0,moocDSA,mooc,379,427,mooc
452,484,0,moocDSA,mooc,379,297,mooc
452,1489,0,moocDSA,mooc,379,400,mooc
453,54,1,drive,drive,379,819,drive
453,239,1,drive,drive,379,376,drive
454,1200,1,drive,drive,370,814,drive
454,962,1,drive,drive,370,820,drive
455,200,0,al_cpl,al_cpl,536,209,al_cpl
455,285,1,al_cpl,al_cpl,536,415,al_cpl
455,745,0,pseudo,al_cpl,339,324,mooc
455,1093,1,pseudo,al_cpl,435,298,al_cpl
455,1125,1,al_cpl,al_cpl,536,271,al_cpl
456,1321,0,drive,drive,398,856,drive
456,924,1,drive,drive,398,845,drive
457,1099,0,drive,drive,349,743,drive
457,402,1,drive,drive,349,756,drive
457,1276,1,drive,drive,349,339,drive
458,999,1,al_cpl,al_cpl,366,201,al_cpl
459,282,0,moocML,mooc,327,84,mooc
459,481,1,moocML,mooc,327,246,mooc
460,372,1,al_cpl,al_cpl,134,533,al_cpl
460,745,0,pseudo,al_cpl,339,324,mooc
460,369,0,pseudo,al_cpl,272,237,mooc
460,603,0,pseudo,al_cpl,401,107,mooc
460,1059,1,pseudo,al_cpl,298,295,al_cpl
460,208,1,pseudo,al_cpl,280,8,al_cpl
460,1093,1,pseudo,al_cpl,435,298,al_cpl
460,597,1,al_cpl,al_cpl,134,476,al_cpl
460,1318,1,al_cpl,al_cpl,134,128,al_cpl
460,1061,0,al_cpl,al_cpl,134,469,al_cpl
460,1384,0,al_cpl,al_cpl,134,15,al_cpl
460,801,1,al_cpl,al_cpl,134,428,al_cpl
460,121,0,al_cpl,al_cpl,134,264,al_cpl
460,908,0,al_cpl,al_cpl,134,153,al_cpl
460,588,1,al_cpl,al_cpl,134,539,al_cpl
460,941,1,al_cpl,al_cpl,134,199,al_cpl
460,1404,1,al_cpl,al_cpl,134,365,al_cpl
460,153,1,al_cpl,al_cpl,134,540,al_cpl
460,394,0,al_cpl,al_cpl,134,89,al_cpl
460,1351,0,al_cpl,al_cpl,134,218,al_cpl
461,745,0,pseudo,drive,339,324,mooc
461,1093,1,pseudo,drive,435,298,al_cpl
461,957,1,drive,drive,415,135,drive
461,721,1,drive,drive,415,133,drive
462,876,0,al_cpl,al_cpl,206,27,al_cpl
462,15,0,al_cpl,al_cpl,206,327,al_cpl
462,1156,0,al_cpl,al_cpl,206,107,al_cpl
462,405,0,al_cpl,al_cpl,206,190,al_cpl
463,1277,0,al_cpl,al_cpl,328,315,al_cpl
463,745,0,pseudo,al_cpl,339,324,mooc
463,350,1,al_cpl,al_cpl,328,288,al_cpl
463,1003,1,al_cpl,al_cpl,328,73,al_cpl
463,267,1,al_cpl,al_cpl,328,72,al_cpl
463,1574,1,al_cpl,al_cpl,328,483,al_cpl
463,1289,1,pseudo,al_cpl,280,342,al_cpl
463,624,1,al_cpl,al_cpl,328,391,al_cpl
463,1364,1,al_cpl,al_cpl,328,486,al_cpl
463,1546,0,al_cpl,al_cpl,328,35,al_cpl
463,879,1,al_cpl,al_cpl,328,74,al_cpl
463,727,1,al_cpl,al_cpl,328,85,al_cpl
463,660,1,al_cpl,al_cpl,328,272,al_cpl
464,1223,1,moocML,mooc,253,108,mooc
464,1364,1,pseudo,mooc,427,486,al_cpl
464,1067,0,pseudo,mooc,326,81,mooc
464,306,1,moocML,mooc,253,113,mooc
465,1324,0,al_cpl,al_cpl,188,141,al_cpl
465,693,0,al_cpl,al_cpl,188,289,al_cpl
465,312,0,al_cpl,al_cpl,188,189,al_cpl
465,1341,0,al_cpl,al_cpl,188,290,al_cpl
465,1553,0,al_cpl,al_cpl,188,145,al_cpl
465,43,0,al_cpl,al_cpl,188,144,al_cpl
465,478,0,al_cpl,al_cpl,188,217,al_cpl
465,588,0,al_cpl,al_cpl,188,539,al_cpl
465,1384,0,al_cpl,al_cpl,188,15,al_cpl
465,740,0,al_cpl,al_cpl,188,150,al_cpl
465,1054,0,al_cpl,al_cpl,188,161,al_cpl
465,1146,0,al_cpl,al_cpl,188,333,al_cpl
465,5,0,al_cpl,al_cpl,188,193,al_cpl
465,908,0,al_cpl,al_cpl,188,153,al_cpl
465,1258,0,al_cpl,al_cpl,188,321,al_cpl
465,132,0,al_cpl,al_cpl,188,122,al_cpl
465,87,0,al_cpl,al_cpl,188,2,al_cpl
465,1408,0,al_cpl,al_cpl,188,155,al_cpl
465,597,0,al_cpl,al_cpl,188,476,al_cpl
465,126,0,al_cpl,al_cpl,188,87,al_cpl
466,1483,0,pseudo,mooc,256,2,mooc
466,1295,0,pseudo,mooc,234,414,mooc
466,622,0,pseudo,mooc,371,267,mooc
466,1435,0,pseudo,mooc,244,307,mooc
466,326,0,pseudo,mooc,244,158,mooc
466,117,0,pseudo,mooc,244,376,mooc
466,573,0,pseudo,mooc,234,318,mooc
466,1141,0,pseudo,mooc,256,239,mooc
466,881,0,pseudo,mooc,272,275,mooc
466,1086,0,pseudo,mooc,126,406,mooc
466,568,1,pseudo,mooc,125,108,al_cpl
466,1142,1,pseudo,mooc,408,44,al_cpl
466,749,1,pseudo,mooc,296,405,mooc
466,1059,1,pseudo,mooc,298,295,al_cpl
466,10,1,pseudo,mooc,491,427,al_cpl
466,1480,1,pseudo,mooc,59,60,al_cpl
466,1168,1,pseudo,mooc,43,163,al_cpl
466,1545,1,pseudo,mooc,223,368,al_cpl
466,923,0,pseudo,mooc,151,419,mooc
466,350,1,pseudo,mooc,258,288,al_cpl
466,537,1,pseudo,mooc,298,327,mooc
466,758,1,pseudo,mooc,388,123,al_cpl
466,691,1,pseudo,mooc,367,63,al_cpl
466,1067,0,pseudo,mooc,326,81,mooc
466,1097,0,moocML,mooc,75,363,mooc
466,199,1,moocML,mooc,75,298,mooc
466,1235,0,moocML,mooc,75,199,mooc
466,1257,0,moocML,mooc,75,45,mooc
466,423,1,moocML,mooc,75,358,mooc
466,1063,1,moocML,mooc,75,18,mooc
466,662,1,moocML,mooc,75,80,mooc
466,493,0,moocML,mooc,75,142,mooc
466,503,0,moocML,mooc,75,296,mooc
466,830,0,moocML,mooc,75,227,mooc
466,1401,0,moocML,mooc,75,170,mooc
466,454,1,moocML,mooc,75,250,mooc
466,1154,1,moocML,mooc,75,134,mooc
466,1294,0,moocML,mooc,75,64,mooc
466,18,1,moocML,mooc,75,32,mooc
466,337,0,moocML,mooc,75,304,mooc
466,1029,1,moocML,mooc,75,161,mooc
466,1214,1,moocML,mooc,75,181,mooc
466,404,1,moocML,mooc,75,35,mooc
466,314,1,moocML,mooc,75,117,mooc
466,688,0,moocML,mooc,75,236,mooc
466,304,0,moocML,mooc,75,202,mooc
466,966,0,moocML,mooc,75,311,mooc
466,1105,0,moocML,mooc,75,52,mooc
466,1259,1,moocML,mooc,75,353,mooc
466,429,0,moocML,mooc,75,16,mooc
466,736,1,moocML,mooc,75,362,mooc
466,360,1,moocML,mooc,75,258,mooc
466,95,0,moocML,mooc,75,431,mooc
466,383,1,moocML,mooc,75,110,mooc
466,562,1,moocML,mooc,75,389,mooc
466,846,1,moocML,mooc,75,294,mooc
466,948,1,moocML,mooc,75,115,mooc
466,1396,0,moocML,mooc,75,13,mooc
466,263,0,moocML,mooc,75,396,mooc
466,463,1,moocML,mooc,75,8,mooc
466,432,1,moocML,mooc,75,17,mooc
466,58,0,moocML,mooc,75,401,mooc
466,649,1,moocML,mooc,75,349,mooc
466,520,1,moocML,mooc,75,149,mooc
466,1316,1,moocML,mooc,75,196,mooc
466,754,1,moocML,mooc,75,238,mooc
466,616,0,moocML,mooc,75,28,mooc
466,981,0,moocML,mooc,75,96,mooc
466,47,1,moocML,mooc,75,126,mooc
466,134,0,moocML,mooc,75,51,mooc
466,759,0,moocML,mooc,75,47,mooc
466,1437,0,moocML,mooc,75,214,mooc
466,1434,0,moocML,mooc,75,138,mooc
466,195,0,moocML,mooc,75,174,mooc
466,1073,1,moocML,mooc,75,105,mooc
466,882,0,moocML,mooc,75,224,mooc
466,1075,1,moocML,mooc,75,312,mooc
466,1533,1,moocML,mooc,75,273,mooc
466,1514,0,moocML,mooc,75,264,mooc
466,1055,0,moocML,mooc,75,41,mooc
466,878,0,moocML,mooc,75,4,mooc
466,1360,1,moocML,mooc,75,310,mooc
466,603,0,moocML,mooc,75,107,mooc
466,710,1,moocML,mooc,75,278,mooc
466,700,0,moocML,mooc,75,289,mooc
466,630,0,moocML,mooc,75,269,mooc
466,124,0,moocML,mooc,75,397,mooc
466,1039,1,moocML,mooc,75,38,mooc
466,1482,1,moocML,mooc,75,271,mooc
466,646,0,moocML,mooc,75,91,mooc
466,1431,1,moocML,mooc,75,1,mooc
466,653,1,moocML,mooc,75,209,mooc
466,231,1,moocML,mooc,75,328,mooc
466,1444,1,moocML,mooc,75,325,mooc
466,931,1,moocML,mooc,75,39,mooc
466,601,0,moocML,mooc,75,197,mooc
466,745,0,moocML,mooc,75,324,mooc
466,991,1,moocML,mooc,75,345,mooc
466,673,0,moocML,mooc,75,29,mooc
466,1403,1,moocML,mooc,75,135,mooc
466,1230,0,moocML,mooc,75,36,mooc
466,975,0,moocML,mooc,75,203,mooc
466,1487,0,moocML,mooc,75,33,mooc
466,814,1,moocML,mooc,75,366,mooc
466,563,1,moocML,mooc,75,387,mooc
466,306,0,moocML,mooc,75,113,mooc
466,369,0,moocML,mooc,75,237,mooc
466,852,0,moocML,mooc,75,48,mooc
466,36,0,moocML,mooc,75,244,mooc
466,477,0,moocML,mooc,75,416,mooc
466,158,1,moocML,mooc,75,74,mooc
466,178,0,moocML,mooc,75,355,mooc
466,1062,0,moocML,mooc,75,118,mooc
466,602,0,moocML,mooc,75,377,mooc
466,339,1,moocML,mooc,75,200,mooc
466,874,0,moocML,mooc,75,145,mooc
466,1582,1,moocML,mooc,75,0,mooc
466,1218,0,moocML,mooc,75,241,mooc
466,783,0,moocML,mooc,75,316,mooc
466,156,0,moocML,mooc,75,191,mooc
466,157,0,moocML,mooc,75,395,mooc
466,282,1,moocML,mooc,75,84,mooc
466,799,0,moocML,mooc,75,198,mooc
466,1212,1,moocML,mooc,75,372,mooc
466,973,0,moocML,mooc,75,382,mooc
466,855,1,moocML,mooc,75,417,mooc
466,1209,0,moocML,mooc,75,424,mooc
466,14,1,moocML,mooc,75,308,mooc
466,1196,1,moocML,mooc,75,373,mooc
466,393,0,moocML,mooc,75,97,mooc
466,1217,1,moocML,mooc,75,295,mooc
466,828,1,moocML,mooc,75,5,mooc
466,1271,0,moocML,mooc,75,216,mooc
466,277,0,moocML,mooc,75,100,mooc
466,843,0,moocML,mooc,75,130,mooc
466,944,0,moocML,mooc,75,409,mooc
466,2,0,moocML,mooc,75,272,mooc
466,1140,0,moocML,mooc,75,49,mooc
466,509,0,moocML,mooc,75,383,mooc
466,437,1,moocML,mooc,75,173,mooc
466,561,0,moocML,mooc,75,218,mooc
466,264,0,moocML,mooc,75,309,mooc
467,1432,1,moocDSA,mooc,129,437,mooc
467,1485,1,moocDSA,mooc,129,166,mooc
467,1114,1,moocDSA,mooc,129,21,mooc
468,1145,0,drive,drive,52,893,drive
468,881,0,pseudo,drive,272,275,mooc
468,250,0,drive,drive,52,46,drive
468,777,0,drive,drive,52,841,drive
468,1117,0,drive,drive,52,838,drive
468,91,0,drive,drive,52,294,drive
468,60,1,drive,drive,52,53,drive
468,1034,0,drive,drive,52,291,drive
468,1228,0,drive,drive,52,342,drive
468,1585,0,drive,drive,52,863,drive
468,451,0,drive,drive,52,873,drive
468,1190,0,drive,drive,52,839,drive
468,691,1,pseudo,drive,367,63,al_cpl
468,1296,0,drive,drive,52,852,drive
469,509,0,pseudo,al_cpl,298,383,mooc
469,1067,0,pseudo,al_cpl,326,81,mooc
469,208,1,pseudo,al_cpl,280,8,al_cpl
469,1469,1,pseudo,al_cpl,298,349,al_cpl
469,1301,1,al_cpl,al_cpl,498,25,al_cpl
469,1093,1,al_cpl,al_cpl,498,298,al_cpl
469,1289,1,al_cpl,al_cpl,498,342,al_cpl
470,1362,0,drive,drive,353,769,drive
471,802,1,al_cpl,al_cpl,269,26,al_cpl
471,1574,1,al_cpl,al_cpl,269,483,al_cpl
471,1093,1,pseudo,al_cpl,435,298,al_cpl
471,369,0,pseudo,al_cpl,272,237,mooc
471,659,1,al_cpl,al_cpl,269,305,al_cpl
472,1093,1,pseudo,al_cpl,435,298,al_cpl
472,745,0,pseudo,al_cpl,339,324,mooc
472,1247,0,al_cpl,al_cpl,521,253,al_cpl
472,202,1,al_cpl,al_cpl,521,277,al_cpl
472,392,1,al_cpl,al_cpl,521,518,al_cpl
472,1247,0,al_cpl,al_cpl,521,253,al_cpl
472,81,1,al_cpl,al_cpl,521,276,al_cpl
