conceptA,conceptB,isPrerequisite,dataset
385,134,0,moocML
385,662,0,moocML
385,282,0,moocML
385,944,0,moocML
385,646,0,moocML
385,124,0,moocML
385,178,0,moocML
385,1316,0,moocML
385,156,0,moocML
385,404,0,moocML
385,779,0,moocML
385,1073,0,moocML
385,277,0,moocML
385,383,0,moocML
385,439,0,moocML
385,125,0,moocML
385,1403,0,moocML
385,264,0,moocML
385,1154,0,moocML
385,520,0,moocML
385,1259,0,moocML
385,603,0,moocML
385,231,0,moocML
385,1056,0,moocML
385,429,0,moocML
385,446,0,moocML
385,1097,0,moocML
385,162,0,moocML
385,688,0,moocML
386,304,0,moocML
386,337,0,moocML
386,184,0,moocML
386,1271,0,moocML
386,1097,0,moocML
386,520,0,moocML
386,1230,0,moocML
386,1075,0,moocML
386,561,0,moocML
386,18,1,moocML
386,616,0,moocML
386,1214,0,moocML
386,369,0,moocML
386,134,0,moocML
386,1482,0,moocML
386,299,0,moocML
386,317,0,moocML
386,1533,0,moocML
386,900,1,moocML
386,124,0,moocML
386,282,0,moocML
386,1259,0,moocML
386,1483,0,moocML
386,881,0,moocML
387,472,1,drive
388,901,0,drive
388,1074,0,drive
388,480,0,drive
388,406,0,drive
389,530,0,drive
389,720,0,drive
390,1542,1,al_cpl
390,1376,0,al_cpl
390,1236,0,al_cpl
390,1164,1,al_cpl
390,617,1,al_cpl
390,1496,0,al_cpl
390,1130,0,al_cpl
390,868,0,al_cpl
390,978,1,al_cpl
390,284,0,al_cpl
391,1089,0,al_cpl
391,1289,1,al_cpl
391,1410,0,al_cpl
391,748,0,al_cpl
391,293,0,al_cpl
391,1481,0,al_cpl
391,1301,1,al_cpl
391,1025,1,al_cpl
391,866,0,al_cpl
391,1309,0,al_cpl
391,1006,0,al_cpl
391,1496,1,al_cpl
391,1093,1,al_cpl
391,280,0,al_cpl
391,323,0,al_cpl
391,364,0,al_cpl
392,836,1,drive
392,524,0,drive
393,1301,0,al_cpl
394,1062,0,moocML
394,603,0,moocML
394,1196,1,moocML
394,881,0,moocML
394,387,0,moocML
394,1230,0,moocML
394,244,0,moocML
394,561,0,moocML
394,878,0,moocML
394,493,0,moocML
394,620,0,moocML
394,975,0,moocML
394,156,0,moocML
394,616,0,moocML
394,688,0,moocML
394,745,0,moocML
394,317,0,moocML
394,423,1,moocML
394,134,0,moocML
394,1097,0,moocML
394,646,0,moocML
394,195,0,moocML
395,555,0,al_cpl
395,1502,1,al_cpl
395,334,0,al_cpl
395,914,1,al_cpl
395,430,0,al_cpl
395,1338,1,al_cpl
395,1093,1,al_cpl
396,1114,0,moocDSA
396,676,0,moocDSA
396,1385,0,moocDSA
396,396,0,moocDSA
397,719,0,drive
397,967,1,drive
397,1383,0,drive
397,611,0,drive
397,1081,0,drive
397,1109,0,drive
397,1577,1,drive
397,1329,0,drive
397,951,1,drive
397,449,1,drive
397,1129,0,drive
397,505,0,drive
397,1366,0,drive
397,539,1,drive
397,1415,0,drive
397,168,0,drive
397,947,0,drive
397,854,0,drive
397,1227,0,drive
397,1572,0,drive
397,1028,0,drive
397,922,0,drive
397,731,0,drive
397,549,0,drive
397,30,0,drive
397,37,0,drive
397,243,0,drive
397,613,0,drive
397,1048,0,drive
397,1402,0,drive
397,151,0,drive
397,905,0,drive
397,425,0,drive
397,310,0,drive
397,720,0,drive
398,624,1,al_cpl
398,1325,1,al_cpl
398,1568,0,al_cpl
398,834,0,al_cpl
398,581,0,al_cpl
398,346,1,al_cpl
398,544,0,al_cpl
398,380,1,al_cpl
398,1364,1,al_cpl
398,350,1,al_cpl
398,876,0,al_cpl
399,1533,0,moocML
399,961,0,moocML
399,1274,0,moocML
399,895,0,moocML
399,943,0,moocML
399,157,0,moocML
399,1214,0,moocML
399,547,0,moocML
399,503,0,moocML
399,1055,0,moocML
399,401,0,moocML
399,442,0,moocML
399,603,0,moocML
399,134,0,moocML
399,1294,0,moocML
399,633,0,moocML
399,874,0,moocML
399,692,0,moocML
399,1153,0,moocML
399,963,0,moocML
399,281,0,moocML
399,745,0,moocML
399,283,0,moocML
399,628,0,moocML
399,632,0,moocML
400,848,0,moocDSA
400,1418,0,moocDSA
400,887,0,moocDSA
401,252,0,al_cpl
402,1453,1,al_cpl
402,1343,1,al_cpl
402,295,0,al_cpl
402,385,0,al_cpl
402,81,1,al_cpl
402,913,0,al_cpl
402,1497,0,al_cpl
402,1057,0,al_cpl
402,392,0,al_cpl
402,1240,1,al_cpl
402,1554,0,al_cpl
402,1160,0,al_cpl
402,1338,1,al_cpl
402,202,1,al_cpl
402,1363,1,al_cpl
403,81,1,al_cpl
403,1343,1,al_cpl
403,1240,1,al_cpl
403,1019,0,al_cpl
403,1502,1,al_cpl
403,1453,1,al_cpl
403,1363,1,al_cpl
403,1527,0,al_cpl
403,392,0,al_cpl
403,189,0,al_cpl
403,116,0,al_cpl
403,1554,0,al_cpl
403,202,1,al_cpl
403,738,0,al_cpl
404,1257,0,moocML
404,1533,0,moocML
404,201,0,moocML
404,754,0,moocML
404,1487,1,moocML
404,662,0,moocML
404,931,1,moocML
404,493,0,moocML
404,282,1,moocML
404,404,0,moocML
404,317,0,moocML
404,1235,0,moocML
404,1097,0,moocML
404,843,0,moocML
404,1143,0,moocML
404,382,0,moocML
404,882,0,moocML
404,443,0,moocML
404,1437,0,moocML
404,1141,0,moocML
404,799,0,moocML
404,616,0,moocML
404,547,0,moocML
404,944,0,moocML
404,2,0,moocML
404,503,0,moocML
404,199,1,moocML
404,426,0,moocML
404,1526,1,moocML
404,1157,0,moocML
404,1422,0,moocML
404,442,0,moocML
404,1075,0,moocML
404,1086,0,moocML
404,337,0,moocML
404,1062,0,moocML
404,1212,0,moocML
404,561,0,moocML
405,646,0,moocML
405,673,0,moocML
405,393,0,moocML
405,317,0,moocML
406,1126,0,al_cpl
406,87,0,al_cpl
406,43,0,al_cpl
406,546,1,al_cpl
406,690,0,al_cpl
406,1146,1,al_cpl
406,918,0,al_cpl
406,994,0,al_cpl
406,1404,1,al_cpl
406,1318,1,al_cpl
406,5,1,al_cpl
406,1054,0,al_cpl
406,340,0,al_cpl
406,1351,1,al_cpl
406,588,0,al_cpl
406,68,0,al_cpl
406,1553,0,al_cpl
406,312,0,al_cpl
406,597,0,al_cpl
406,336,1,al_cpl
407,1311,0,al_cpl
407,1240,0,al_cpl
407,46,0,al_cpl
407,761,0,al_cpl
407,40,0,al_cpl
407,1502,1,al_cpl
407,614,0,al_cpl
407,42,0,al_cpl
407,179,0,al_cpl
407,807,0,al_cpl
407,334,1,al_cpl
407,508,0,al_cpl
407,1343,0,al_cpl
407,385,0,al_cpl
407,175,0,al_cpl
407,1280,0,al_cpl
407,392,0,al_cpl
407,167,0,al_cpl
407,81,0,al_cpl
407,262,0,al_cpl
407,988,0,al_cpl
407,213,0,al_cpl
407,25,0,al_cpl
407,295,0,al_cpl
407,473,0,al_cpl
407,1332,0,al_cpl
407,844,0,al_cpl
407,1338,0,al_cpl
408,524,0,drive
408,836,0,drive
409,317,0,moocML
409,282,0,moocML
409,1062,0,moocML
410,956,0,drive
410,1169,1,drive
410,889,1,drive
410,787,1,drive
410,444,1,drive
410,233,0,drive
410,1098,0,drive
410,529,1,drive
410,597,1,drive
410,816,1,drive
410,1252,1,drive
410,328,1,drive
410,372,1,drive
410,127,1,drive
411,1170,1,moocDSA
412,64,0,moocDSA
412,1213,0,moocDSA
412,1013,0,moocDSA
412,576,0,moocDSA
412,1495,0,moocDSA
412,214,0,moocDSA
412,198,0,moocDSA
412,873,0,moocDSA
412,781,1,moocDSA
413,1489,0,moocDSA
413,446,1,moocDSA
413,251,0,moocDSA
413,1013,0,moocDSA
413,1391,1,moocDSA
413,482,0,moocDSA
413,1170,1,moocDSA
414,836,0,drive
414,524,1,drive
415,1093,1,al_cpl
416,1175,0,moocDSA
416,1563,1,moocDSA
416,19,1,moocDSA
416,326,0,moocDSA
416,7,0,moocDSA
416,887,0,moocDSA
416,1170,0,moocDSA
417,1479,1,drive
417,21,1,drive
417,246,1,drive
417,585,1,drive
417,457,1,drive
417,732,1,drive
417,1361,0,drive
417,1577,1,drive
417,118,1,drive
417,1028,1,drive
417,1552,1,drive
417,729,0,drive
417,1112,1,drive
417,518,1,drive
417,967,1,drive
417,1395,0,drive
417,626,1,drive
418,1542,1,al_cpl
418,1093,1,al_cpl
419,843,1,moocML
419,878,1,moocML
419,1212,1,moocML
419,439,1,moocML
419,646,0,moocML
419,178,0,moocML
419,688,0,moocML
419,814,1,moocML
419,1259,1,moocML
419,1271,0,moocML
419,975,0,moocML
419,897,1,moocML
419,603,0,moocML
419,966,0,moocML
419,156,0,moocML
419,95,0,moocML
419,1217,1,moocML
419,199,1,moocML
419,426,1,moocML
419,1434,0,moocML
419,124,0,moocML
419,1230,1,moocML
419,1533,0,moocML
419,1483,0,moocML
419,563,1,moocML
419,881,0,moocML
419,1062,0,moocML
419,1487,1,moocML
419,620,0,moocML
419,1063,1,moocML
419,1075,0,moocML
420,1502,1,al_cpl
420,1240,1,al_cpl
420,1093,1,al_cpl
421,1385,0,moocDSA
422,214,1,moocDSA
422,19,0,moocDSA
422,920,0,moocDSA
422,12,1,moocDSA
422,251,0,moocDSA
422,750,0,moocDSA
422,1495,0,moocDSA
422,1418,0,moocDSA
422,916,0,moocDSA
422,445,0,moocDSA
422,446,0,moocDSA
422,1489,0,moocDSA
422,1175,0,moocDSA
423,455,0,moocML
423,404,0,moocML
423,1062,0,moocML
423,317,0,moocML
423,547,0,moocML
424,1093,1,al_cpl
424,421,0,al_cpl
424,1376,0,al_cpl
424,868,0,al_cpl
424,1301,0,al_cpl
425,60,0,drive
425,1190,0,drive
425,1191,1,drive
425,1585,0,drive
425,1296,1,drive
425,1034,0,drive
425,1228,0,drive
425,1104,1,drive
425,557,1,drive
425,1117,1,drive
425,451,0,drive
425,250,0,drive
426,1483,0,moocML
427,1217,1,moocML
427,134,1,moocML
427,282,0,moocML
427,203,1,moocML
427,1548,1,moocML
427,882,0,moocML
427,754,1,moocML
427,799,0,moocML
427,66,1,moocML
427,493,0,moocML
427,360,1,moocML
427,711,1,moocML
427,509,0,moocML
427,1355,1,moocML
427,685,1,moocML
427,124,0,moocML
427,67,0,moocML
427,299,0,moocML
427,688,0,moocML
427,314,1,moocML
427,158,1,moocML
427,1097,0,moocML
427,766,1,moocML
427,852,0,moocML
427,383,1,moocML
427,710,1,moocML
427,1259,1,moocML
427,165,0,moocML
427,1197,1,moocML
427,125,0,moocML
427,306,1,moocML
427,1218,1,moocML
427,601,0,moocML
427,1067,0,moocML
427,18,1,moocML
427,630,0,moocML
427,244,0,moocML
427,948,1,moocML
427,759,0,moocML
427,195,0,moocML
427,973,0,moocML
427,339,1,moocML
427,404,1,moocML
427,986,1,moocML
427,1487,1,moocML
427,595,1,moocML
427,432,1,moocML
427,93,0,moocML
427,520,1,moocML
427,1422,1,moocML
427,117,0,moocML
427,1403,1,moocML
427,871,1,moocML
427,749,1,moocML
427,47,1,moocML
427,649,1,moocML
427,248,1,moocML
427,745,1,moocML
427,987,1,moocML
427,616,0,moocML
427,439,1,moocML
427,1431,1,moocML
427,369,0,moocML
427,950,1,moocML
427,337,0,moocML
427,1230,0,moocML
427,966,0,moocML
427,1339,1,moocML
427,874,1,moocML
427,646,1,moocML
427,814,1,moocML
427,603,1,moocML
427,1294,0,moocML
427,14,1,moocML
427,1582,1,moocML
427,58,1,moocML
427,1153,1,moocML
427,1015,1,moocML
427,1056,1,moocML
427,592,1,moocML
427,1196,1,moocML
427,1029,1,moocML
427,991,1,moocML
427,1063,1,moocML
427,1421,1,moocML
427,1271,0,moocML
427,454,1,moocML
427,157,0,moocML
427,36,0,moocML
427,673,0,moocML
427,975,0,moocML
427,317,1,moocML
427,1140,0,moocML
427,170,1,moocML
427,1073,1,moocML
427,1214,1,moocML
427,277,0,moocML
427,1212,1,moocML
427,931,1,moocML
427,620,1,moocML
427,843,0,moocML
427,653,1,moocML
427,1105,0,moocML
427,881,0,moocML
427,423,0,moocML
427,1047,1,moocML
427,628,1,moocML
427,401,1,moocML
427,1039,0,moocML
427,156,0,moocML
427,49,1,moocML
427,178,0,moocML
427,1482,1,moocML
427,545,1,moocML
427,944,1,moocML
427,963,1,moocML
427,181,1,moocML
427,783,1,moocML
427,199,1,moocML
427,633,1,moocML
427,961,0,moocML
427,264,1,moocML
427,304,1,moocML
427,477,0,moocML
427,463,0,moocML
427,1533,1,moocML
427,393,0,moocML
427,1075,0,moocML
427,1514,0,moocML
427,1055,1,moocML
427,1154,1,moocML
427,429,0,moocML
427,41,1,moocML
428,402,1,drive
428,1276,1,drive
428,1268,1,drive
428,1099,1,drive
428,1331,1,drive
429,1338,1,al_cpl
429,1093,1,al_cpl
429,1502,1,al_cpl
430,334,1,al_cpl
430,1554,0,al_cpl
430,1057,0,al_cpl
430,1502,1,al_cpl
430,1019,0,al_cpl
430,179,0,al_cpl
430,1240,0,al_cpl
431,1212,1,moocML
431,878,1,moocML
431,966,0,moocML
431,561,1,moocML
431,314,1,moocML
431,317,0,moocML
431,1062,0,moocML
431,1434,0,moocML
431,124,0,moocML
431,620,0,moocML
431,178,1,moocML
431,1075,0,moocML
431,341,1,moocML
431,1259,1,moocML
431,646,0,moocML
431,1217,1,moocML
431,622,0,moocML
431,165,0,moocML
432,1384,0,al_cpl
432,115,1,al_cpl
432,1148,0,al_cpl
432,1258,1,al_cpl
432,87,0,al_cpl
432,187,0,al_cpl
432,690,0,al_cpl
432,1528,0,al_cpl
432,1384,0,al_cpl
432,81,0,al_cpl
432,1324,0,al_cpl
432,918,0,al_cpl
432,1553,0,al_cpl
432,68,0,al_cpl
432,1126,0,al_cpl
432,1318,1,al_cpl
432,1404,1,al_cpl
432,822,0,al_cpl
432,1159,0,al_cpl
432,990,1,al_cpl
432,994,0,al_cpl
432,1408,0,al_cpl
433,1321,0,drive
433,621,1,drive
433,431,0,drive
433,1319,1,drive
433,818,1,drive
433,551,1,drive
433,1298,0,drive
433,322,0,drive
433,702,0,drive
433,713,1,drive
433,344,1,drive
433,634,1,drive
433,245,0,drive
433,1293,1,drive
433,1340,1,drive
434,410,1,drive
434,1591,1,drive
435,1576,0,drive
435,681,1,drive
435,1584,0,drive
435,1038,0,drive
436,1440,1,al_cpl
436,1289,1,al_cpl
436,81,1,al_cpl
436,1317,0,al_cpl
436,686,1,al_cpl
436,320,1,al_cpl
436,1502,1,al_cpl
437,1252,1,drive
437,1098,0,drive
437,294,0,drive
437,597,1,drive
437,666,0,drive
438,973,0,moocML
438,547,0,moocML
438,878,0,moocML
438,317,0,moocML
438,622,0,moocML
438,263,0,moocML
438,830,0,moocML
438,653,0,moocML
438,509,0,moocML
438,404,0,moocML
438,442,0,moocML
438,1526,0,moocML
438,799,0,moocML
438,248,0,moocML
438,165,0,moocML
438,944,0,moocML
438,561,0,moocML
438,981,0,moocML
438,662,0,moocML
438,1172,0,moocML
438,1422,0,moocML
438,181,0,moocML
438,14,0,moocML
438,616,0,moocML
438,966,0,moocML
438,1140,0,moocML
439,1522,1,moocDSA
439,471,1,moocDSA
440,216,0,drive
440,585,1,drive
440,427,0,drive
440,246,0,drive
440,403,0,drive
440,967,1,drive
440,522,0,drive
440,768,0,drive
440,698,0,drive
440,80,0,drive
440,61,0,drive
440,506,0,drive
440,1395,0,drive
440,1,0,drive
440,554,0,drive
440,1547,0,drive
440,1124,0,drive
440,732,0,drive
440,379,1,drive
440,1202,0,drive
440,1430,0,drive
440,1074,0,drive
440,256,1,drive
440,406,0,drive
440,1361,0,drive
440,912,0,drive
440,1534,0,drive
440,729,0,drive
440,1246,0,drive
440,901,0,drive
440,457,0,drive
440,743,1,drive
440,1081,0,drive
440,1028,0,drive
440,275,0,drive
440,996,0,drive
440,1112,0,drive
440,27,0,drive
440,118,0,drive
440,1182,0,drive
440,1176,0,drive
440,959,0,drive
440,623,0,drive
440,825,0,drive
440,141,0,drive
440,1552,0,drive
440,173,0,drive
440,398,0,drive
440,1244,0,drive
440,1479,0,drive
440,21,0,drive
440,1433,0,drive
440,1448,0,drive
441,1404,1,al_cpl
441,1508,0,al_cpl
441,1087,1,al_cpl
441,1125,0,al_cpl
441,995,1,al_cpl
441,756,0,al_cpl
441,588,1,al_cpl
441,936,0,al_cpl
442,156,0,moocML
442,282,0,moocML
442,124,0,moocML
442,1259,0,moocML
442,1316,1,moocML
442,646,0,moocML
442,304,0,moocML
442,688,0,moocML
443,908,0,al_cpl
444,1283,1,drive
444,303,0,drive
445,1279,0,drive
445,724,0,drive
445,154,0,drive
445,742,1,drive
445,818,1,drive
445,970,1,drive
445,1380,0,drive
445,303,1,drive
445,1340,1,drive
445,634,1,drive
445,1283,1,drive
445,1222,1,drive
445,1250,0,drive
445,621,1,drive
445,797,1,drive
446,789,0,drive
446,909,0,drive
446,33,0,drive
446,347,0,drive
446,1588,0,drive
446,1064,0,drive
446,600,0,drive
446,609,0,drive
447,901,0,drive
448,175,1,al_cpl
448,1289,1,al_cpl
448,1502,1,al_cpl
448,1093,1,al_cpl
448,575,0,al_cpl
449,1137,0,drive
449,1252,1,drive
449,816,1,drive
449,1072,0,drive
449,65,1,drive
449,372,1,drive
449,774,0,drive
449,1169,1,drive
449,1450,0,drive
449,787,1,drive
449,6,0,drive
449,1147,0,drive
449,1245,0,drive
449,1297,0,drive
449,87,1,drive
449,1100,1,drive
449,859,0,drive
449,172,0,drive
449,370,0,drive
449,127,1,drive
449,860,0,drive
449,722,1,drive
449,384,1,drive
449,1098,0,drive
449,832,0,drive
449,159,0,drive
449,877,0,drive
449,1475,1,drive
449,993,0,drive
449,1139,0,drive
449,666,1,drive
449,1180,0,drive
449,55,0,drive
449,294,0,drive
449,813,0,drive
449,597,1,drive
449,328,0,drive
449,416,0,drive
449,73,0,drive
449,1187,0,drive
449,111,1,drive
449,1361,0,drive
449,612,0,drive
449,1120,0,drive
449,1438,1,drive
449,96,0,drive
449,1537,1,drive
449,1081,0,drive
449,795,0,drive
449,1423,1,drive
449,956,1,drive
450,392,1,al_cpl
450,167,0,al_cpl
450,276,0,al_cpl
450,202,1,al_cpl
450,1363,1,al_cpl
450,262,0,al_cpl
450,1240,1,al_cpl
450,42,0,al_cpl
450,1300,0,al_cpl
450,189,0,al_cpl
450,1343,1,al_cpl
450,1036,0,al_cpl
450,1502,1,al_cpl
450,1453,1,al_cpl
450,1338,1,al_cpl
450,81,1,al_cpl
451,1225,0,moocDSA
451,433,1,moocDSA
451,1198,0,moocDSA
451,1163,1,moocDSA
452,484,0,moocDSA
452,1490,1,moocDSA
452,366,0,moocDSA
452,1314,0,moocDSA
452,251,0,moocDSA
452,9,0,moocDSA
452,1489,0,moocDSA
453,239,1,drive
453,54,1,drive
454,962,1,drive
454,1200,1,drive
455,285,1,al_cpl
455,1125,1,al_cpl
455,519,0,al_cpl
455,200,0,al_cpl
456,1321,0,drive
456,924,1,drive
457,1099,0,drive
457,402,1,drive
457,1276,1,drive
458,999,1,al_cpl
459,282,0,moocML
459,481,1,moocML
460,394,0,al_cpl
460,153,1,al_cpl
460,121,0,al_cpl
460,941,1,al_cpl
460,1061,0,al_cpl
460,1318,1,al_cpl
460,1404,1,al_cpl
460,801,1,al_cpl
460,908,0,al_cpl
460,1351,0,al_cpl
460,1384,0,al_cpl
460,597,1,al_cpl
460,588,1,al_cpl
460,372,1,al_cpl
461,721,1,drive
461,957,1,drive
462,15,0,al_cpl
462,1156,0,al_cpl
462,405,0,al_cpl
462,876,0,al_cpl
463,624,1,al_cpl
463,1574,1,al_cpl
463,802,1,al_cpl
463,1546,0,al_cpl
463,1364,1,al_cpl
463,727,1,al_cpl
463,350,1,al_cpl
463,1277,0,al_cpl
463,1003,1,al_cpl
463,660,1,al_cpl
463,267,1,al_cpl
463,879,1,al_cpl
464,306,1,moocML
464,1223,1,moocML
465,43,0,al_cpl
465,1353,0,al_cpl
465,597,0,al_cpl
465,132,0,al_cpl
465,87,0,al_cpl
465,126,0,al_cpl
465,586,0,al_cpl
465,1408,0,al_cpl
465,1324,0,al_cpl
465,1553,0,al_cpl
465,1224,0,al_cpl
465,1054,0,al_cpl
465,1258,0,al_cpl
465,1146,0,al_cpl
465,908,0,al_cpl
465,478,0,al_cpl
465,740,0,al_cpl
465,1384,0,al_cpl
465,1211,0,al_cpl
465,579,0,al_cpl
465,312,0,al_cpl
465,693,0,al_cpl
465,1341,0,al_cpl
465,336,0,al_cpl
465,5,0,al_cpl
465,984,0,al_cpl
465,588,0,al_cpl
466,561,0,moocML
466,2,0,moocML
466,966,0,moocML
466,263,0,moocML
466,95,0,moocML
466,124,0,moocML
466,1259,1,moocML
466,314,1,moocML
466,1067,0,moocML
466,277,0,moocML
466,1230,0,moocML
466,878,0,moocML
466,477,0,moocML
466,973,0,moocML
466,178,0,moocML
466,1514,0,moocML
466,1075,1,moocML
466,814,1,moocML
466,304,0,moocML
466,673,0,moocML
466,36,0,moocML
466,649,1,moocML
466,602,0,moocML
466,339,1,moocML
466,843,0,moocML
466,404,1,moocML
466,855,1,moocML
466,1039,1,moocML
466,1444,1,moocML
466,337,0,moocML
466,1360,1,moocML
466,874,0,moocML
466,1271,0,moocML
466,1097,0,moocML
466,601,0,moocML
466,1217,1,moocML
466,662,1,moocML
466,931,1,moocML
466,158,1,moocML
466,653,1,moocML
466,944,0,moocML
466,562,1,moocML
466,1196,1,moocML
466,700,0,moocML
466,282,1,moocML
466,156,0,moocML
466,1214,1,moocML
466,736,1,moocML
466,1212,1,moocML
466,991,1,moocML
466,1431,1,moocML
466,1218,0,moocML
466,454,1,moocML
466,157,0,moocML
466,745,0,moocML
466,1533,1,moocML
466,299,0,moocML
466,830,0,moocML
466,630,0,moocML
466,1209,0,moocML
466,1063,1,moocML
466,14,1,moocML
466,47,1,moocML
466,948,1,moocML
466,1055,0,moocML
466,1073,1,moocML
466,783,0,moocML
466,1434,0,moocML
466,1140,0,moocML
466,18,1,moocML
466,688,0,moocML
466,828,1,moocML
466,393,0,moocML
466,360,1,moocML
466,646,0,moocML
466,463,1,moocML
466,231,1,moocML
466,981,0,moocML
466,754,1,moocML
466,432,1,moocML
466,493,0,moocML
466,58,0,moocML
466,264,0,moocML
466,852,0,moocML
466,710,1,moocML
466,134,0,moocML
466,1015,1,moocML
466,509,0,moocML
466,1062,0,moocML
466,759,0,moocML
466,1396,0,moocML
466,181,1,moocML
466,1482,1,moocML
466,306,0,moocML
466,882,0,moocML
466,1437,0,moocML
466,423,1,moocML
466,383,1,moocML
466,429,0,moocML
466,799,0,moocML
466,1257,0,moocML
466,975,0,moocML
466,1403,1,moocML
466,1105,0,moocML
466,749,1,moocML
466,1582,1,moocML
466,563,1,moocML
466,1330,1,moocML
466,1235,0,moocML
466,199,1,moocML
466,846,1,moocML
466,520,1,moocML
466,1316,1,moocML
466,603,0,moocML
466,1294,0,moocML
466,195,0,moocML
466,1401,0,moocML
466,1154,1,moocML
466,1487,0,moocML
466,369,0,moocML
466,616,0,moocML
466,437,1,moocML
466,1029,1,moocML
466,503,0,moocML
467,1114,1,moocDSA
467,1485,1,moocDSA
467,1432,1,moocDSA
468,1296,0,drive
468,1145,0,drive
468,91,0,drive
468,1034,0,drive
468,777,0,drive
468,1191,0,drive
468,60,1,drive
468,1117,0,drive
468,451,0,drive
468,1228,0,drive
468,1190,0,drive
468,1575,0,drive
468,250,0,drive
468,557,0,drive
468,1585,0,drive
469,1289,1,al_cpl
469,1301,1,al_cpl
469,1093,1,al_cpl
470,1362,0,drive
471,802,1,al_cpl
471,1090,1,al_cpl
471,1574,1,al_cpl
471,659,1,al_cpl
472,1240,1,al_cpl
472,418,0,al_cpl
472,558,0,al_cpl
472,81,1,al_cpl
472,1477,0,al_cpl
472,147,0,al_cpl
472,229,0,al_cpl
472,752,1,al_cpl
472,1300,0,al_cpl
472,1502,1,al_cpl
472,929,0,al_cpl
472,767,0,al_cpl
472,202,1,al_cpl
472,1343,1,al_cpl
472,1247,0,al_cpl
472,385,0,al_cpl
472,430,0,al_cpl
472,1338,1,al_cpl
472,392,1,al_cpl
472,1502,1,al_cpl
472,1363,1,al_cpl
472,1247,0,al_cpl
473,1131,0,drive
474,451,0,drive
474,1358,0,drive
474,250,0,drive
474,272,0,drive
474,173,0,drive
474,1491,1,drive
474,1117,1,drive
474,764,0,drive
475,148,0,drive
475,1344,1,drive
475,955,1,drive
475,216,0,drive
475,974,0,drive
475,947,0,drive
475,893,0,drive
475,246,1,drive
476,1338,1,al_cpl
476,1453,1,al_cpl
476,1343,1,al_cpl
476,116,0,al_cpl
476,1240,1,al_cpl
476,1363,1,al_cpl
476,202,1,al_cpl
476,1138,1,al_cpl
476,392,1,al_cpl
476,1166,1,al_cpl
476,1502,1,al_cpl
477,447,0,al_cpl
477,760,0,al_cpl
477,1376,0,al_cpl
477,1058,0,al_cpl
477,356,0,al_cpl
477,798,0,al_cpl
478,688,0,moocML
478,1434,0,moocML
478,1230,0,moocML
478,156,0,moocML
478,1062,0,moocML
478,134,0,moocML
478,603,0,moocML
478,1533,0,moocML
478,975,0,moocML
478,317,0,moocML
478,282,0,moocML
478,646,0,moocML
478,184,1,moocML
478,855,1,moocML
478,563,1,moocML
479,1274,0,moocML
479,520,0,moocML
479,1008,0,moocML
479,317,0,moocML
479,1086,0,moocML
479,814,1,moocML
479,502,1,moocML
479,653,0,moocML
479,429,0,moocML
479,1133,0,moocML
479,1533,0,moocML
479,493,0,moocML
479,944,0,moocML
479,968,0,moocML
479,1271,0,moocML
479,1483,0,moocML
479,1339,0,moocML
479,1197,0,moocML
479,18,0,moocML
479,616,0,moocML
479,1422,0,moocML
479,1349,1,moocML
479,404,0,moocML
479,986,0,moocML
479,1235,0,moocML
479,125,0,moocML
479,1154,0,moocML
479,1029,0,moocML
479,426,0,moocML
479,1140,0,moocML
479,1097,0,moocML
479,1360,0,moocML
479,277,0,moocML
479,299,0,moocML
479,1482,0,moocML
479,17,1,moocML
479,1403,0,moocML
479,283,0,moocML
479,1062,0,moocML
479,1304,1,moocML
479,330,0,moocML
479,1039,0,moocML
479,1010,0,moocML
479,199,0,moocML
480,1063,0,moocML
480,662,0,moocML
480,476,0,moocML
480,58,1,moocML
480,537,1,moocML
480,1075,0,moocML
480,1062,0,moocML
480,503,0,moocML
480,1586,0,moocML
480,404,0,moocML
480,481,1,moocML
480,1274,0,moocML
480,1482,0,moocML
480,1514,0,moocML
480,282,0,moocML
480,1487,0,moocML
480,439,0,moocML
480,754,0,moocML
480,1526,0,moocML
481,431,1,drive
481,122,0,drive
481,395,1,drive
481,245,1,drive
481,1094,1,drive
481,1046,0,drive
481,1111,1,drive
481,1116,0,drive
481,1470,1,drive
482,334,1,al_cpl
482,81,1,al_cpl
482,1083,0,al_cpl
482,1093,1,al_cpl
482,953,1,al_cpl
482,1400,0,al_cpl
482,914,1,al_cpl
482,1502,1,al_cpl
482,782,0,al_cpl
482,1468,0,al_cpl
483,469,0,al_cpl
483,1003,1,al_cpl
483,1510,0,al_cpl
483,1364,1,al_cpl
483,1156,1,al_cpl
483,651,0,al_cpl
483,350,1,al_cpl
483,624,1,al_cpl
483,1464,0,al_cpl
483,119,0,al_cpl
483,380,1,al_cpl
484,1093,1,al_cpl
485,626,1,drive
485,1479,1,drive
485,967,1,drive
485,518,1,drive
485,457,1,drive
485,246,1,drive
485,379,1,drive
485,585,0,drive
485,1552,1,drive
485,729,0,drive
485,1112,1,drive
485,21,0,drive
485,1395,0,drive
485,1028,1,drive
485,1361,0,drive
485,216,0,drive
485,506,0,drive
485,118,1,drive
486,815,0,moocDSA
486,1418,0,moocDSA
486,446,0,moocDSA
486,916,0,moocDSA
486,1013,0,moocDSA
486,1127,0,moocDSA
486,64,0,moocDSA
486,1328,0,moocDSA
486,1490,0,moocDSA
